Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,R_x,R_y,R_z,A_x,A_y,A_z,
-0.6764079,-9.555598,-0.1781546,-0.5119101,-10.18258,0.1292586,1.308905,-10.97,-0.4095906,-2.444,-9.961835,-1.064,-2.444,-9.743697,-0.634,
-0.6743327,-9.556229,-0.1702095,-0.5595952,-10.15903,0.1653955,1.308905,-10.97,-0.4095906,-2.444,-9.960945,-1.064,-2.444,-9.744682,-0.634,
-0.6702548,-9.555001,-0.1530486,-0.6068507,-10.12763,0.2015809,1.308905,-10.97,-0.4095906,-2.444,-9.960386,-1.064,-2.444,-9.745357,-0.634,
-0.6687232,-9.553404,-0.1445285,-0.6472732,-10.09027,0.23701,1.308905,-10.97,-0.4095906,-2.444,-9.959605,-1.064,-2.444,-9.746387,-0.634,
-0.6680268,-9.551051,-0.1367962,-0.681275,-10.05545,0.2621197,1.308905,-10.97,-0.4095906,-2.444,-9.959127,-1.064,-2.444,-9.747083,-0.634,
-0.6674019,-9.546438,-0.1223403,-0.7216628,-10.00786,0.2902082,1.308905,-10.97,-0.4095906,-2.444,-9.95848,-1.064,-2.444,-9.74813,-0.634,
-0.666912,-9.543503,-0.1153917,-0.7516267,-9.967235,0.3091509,1.308905,-10.97,-0.4095906,-2.444,-9.957921,-1.064,-2.444,-9.74917,-0.634,
-0.666756,-9.540838,-0.1091914,-0.777909,-9.928959,0.3249042,1.308905,-10.97,-0.4095906,-2.444,-9.957602,-1.064,-2.444,-9.749855,-0.634,
-0.6663569,-9.538545,-0.1032189,-0.7976172,-9.899206,0.3347204,1.308905,-10.97,-0.4095906,-2.444,-9.957206,-1.064,-2.444,-9.750861,-0.634,
-0.6656045,-9.535351,-0.09301174,-0.8150575,-9.871457,0.3416595,1.308905,-10.97,-0.4095906,-2.444,-9.956999,-1.064,-2.444,-9.751513,-0.634,
-0.6661874,-9.534106,-0.08818042,-0.8297045,-9.845601,0.3482543,1.308905,-10.97,-0.4095906,-2.444,-9.956778,-1.064,-2.444,-9.752452,-0.634,
-0.6669837,-9.532658,-0.08445036,-0.8411472,-9.826377,0.3517038,1.308905,-10.97,-0.4095906,-2.444,-9.956664,-1.064,-2.444,-9.753339,-0.634,
-0.6684705,-9.531144,-0.08070159,-0.8485405,-9.819475,0.3531796,1.308905,-10.97,-0.4095906,-2.444,-9.956649,-1.064,-2.444,-9.753895,-0.634,
-0.6730701,-9.527492,-0.07409954,-0.8529427,-9.820126,0.3547294,1.308905,-10.97,-0.4095906,-2.444,-9.956717,-1.064,-2.444,-9.754671,-0.634,
-0.675506,-9.526079,-0.07270718,-0.8516433,-9.830444,0.3562886,1.308905,-10.97,-0.4095906,-2.444,-9.956896,-1.064,-2.444,-9.75537,-0.634,
-0.6776797,-9.524828,-0.07124555,-0.846091,-9.852161,0.357272,1.308905,-10.97,-0.4095906,-2.444,-9.95718,-1.064,-2.444,-9.755983,-0.634,
-0.6822649,-9.522887,-0.0694319,-0.8358858,-9.882735,0.3569453,1.308905,-10.97,-0.4095906,-2.444,-9.957428,-1.064,-2.444,-9.756342,-0.634,
-0.6849309,-9.52225,-0.06911421,-0.8192284,-9.925082,0.3526771,1.308905,-10.97,-0.4095906,-2.444,-9.957883,-1.064,-2.444,-9.756799,-0.634,
-0.6881958,-9.52126,-0.06858718,-0.7957122,-9.975569,0.3433011,1.308905,-10.97,-0.4095906,-2.444,-9.958434,-1.064,-2.444,-9.757154,-0.634,
-0.6962707,-9.519215,-0.06663871,-0.7644017,-10.03447,0.3272405,1.308905,-10.97,-0.4095906,-2.444,-9.958852,-1.064,-2.444,-9.757334,-0.634,
-0.7003529,-9.518523,-0.0650332,-0.7221782,-10.10378,0.3004365,1.308905,-10.97,-0.4095906,-2.444,-9.959549,-1.064,-2.444,-9.757513,-0.634,
-0.7086484,-9.51785,-0.06170416,-0.6764244,-10.16347,0.2672703,1.308905,-10.97,-0.4095906,-2.444,-9.960324,-1.064,-2.444,-9.757585,-0.634,
-0.7125108,-9.517922,-0.05976927,-0.6292595,-10.20865,0.2291887,1.308905,-10.97,-0.4095906,-2.444,-9.961168,-1.064,-2.444,-9.757545,-0.634,
-0.7157991,-9.518261,-0.05726683,-0.5816842,-10.24058,0.1913872,1.308905,-10.97,-0.4095906,-2.444,-9.961765,-1.064,-2.444,-9.757459,-0.634,
-0.7211201,-9.519011,-0.05279946,-0.5373966,-10.26165,0.1539077,1.308905,-10.97,-0.4095906,-2.444,-9.962705,-1.064,-2.444,-9.757239,-0.634,
-0.7233965,-9.519467,-0.05082071,-0.5078284,-10.27132,0.1257514,1.308905,-10.97,-0.4095906,-2.444,-9.963686,-1.064,-2.444,-9.756913,-0.634,
-0.7258708,-9.520104,-0.04925191,-0.4873444,-10.27465,0.1063876,1.308905,-10.97,-0.4095906,-2.444,-9.964701,-1.064,-2.444,-9.756486,-0.634,
-0.7283523,-9.520582,-0.04815078,-0.4799176,-10.27595,0.0974443,1.308905,-10.97,-0.4095906,-2.444,-9.96539,-1.064,-2.444,-9.756146,-0.634,
-0.733278,-9.520961,-0.04766333,-0.4829921,-10.27574,0.09819818,1.308905,-10.97,-0.4095906,-2.444,-9.966434,-1.064,-2.444,-9.755559,-0.634,
-0.7353222,-9.520936,-0.04841447,-0.4967562,-10.27452,0.1129696,1.308905,-10.97,-0.4095906,-2.444,-9.967132,-1.064,-2.444,-9.755118,-0.634,
-0.7370355,-9.52067,-0.04946291,-0.5208067,-10.26923,0.1401267,1.308905,-10.97,-0.4095906,-2.444,-9.968173,-1.064,-2.444,-9.75439,-0.634,
-0.7389543,-9.519829,-0.05223739,-0.557644,-10.25596,0.1818756,1.308905,-10.97,-0.4095906,-2.444,-9.969198,-1.064,-2.444,-9.753587,-0.634,
-0.7392962,-9.519302,-0.05347919,-0.5960683,-10.23559,0.2255154,1.308905,-10.97,-0.4095906,-2.444,-9.969866,-1.064,-2.444,-9.753014,-0.634,
-0.7391541,-9.51862,-0.05368114,-0.642749,-10.20246,0.2798879,1.308905,-10.97,-0.4095906,-2.444,-9.970839,-1.064,-2.444,-9.752107,-0.634,
-0.7386496,-9.51764,-0.0539968,-0.6908075,-10.15711,0.3364725,1.308905,-10.97,-0.4095906,-2.444,-9.971461,-1.064,-2.444,-9.751473,-0.634,
-0.7371476,-9.516133,-0.0524056,-0.7388747,-10.10091,0.390339,1.308905,-10.97,-0.4095906,-2.444,-9.972351,-1.064,-2.444,-9.750488,-0.634,
-0.7363141,-9.515681,-0.05067587,-0.7771547,-10.03833,0.4361525,1.308905,-10.97,-0.4095906,-2.444,-9.97291,-1.064,-2.444,-9.749814,-0.634,
-0.735791,-9.514967,-0.04881275,-0.8053634,-9.974311,0.4700691,1.308905,-10.97,-0.4095906,-2.444,-9.973439,-1.064,-2.444,-9.749128,-0.634,
-0.7355726,-9.514599,-0.04643941,-0.8294761,-9.904822,0.4964194,1.308905,-10.97,-0.4095906,-2.444,-9.974169,-1.064,-2.444,-9.748087,-0.634,
-0.7358086,-9.514074,-0.04280221,-0.849026,-9.841818,0.5160992,1.308905,-10.97,-0.4095906,-2.444,-9.97461,-1.064,-2.444,-9.74739,-0.634,
-0.7364838,-9.513962,-0.04157186,-0.8607709,-9.798009,0.5257732,1.308905,-10.97,-0.4095906,-2.444,-9.9752,-1.064,-2.444,-9.746346,-0.634,
-0.7374494,-9.513847,-0.04119766,-0.872936,-9.77882,0.530246,1.308905,-10.97,-0.4095906,-2.444,-9.975695,-1.064,-2.444,-9.745315,-0.634,
-0.7407563,-9.513685,-0.04092634,-0.8817575,-9.775937,0.5301508,1.308905,-10.97,-0.4095906,-2.444,-9.97609,-1.064,-2.444,-9.744309,-0.634,
-0.7423799,-9.513677,-0.04150844,-0.8874676,-9.782918,0.5277117,1.308905,-10.97,-0.4095906,-2.444,-9.976297,-1.064,-2.444,-9.743658,-0.634,
-0.7440383,-9.513955,-0.04310501,-0.8894966,-9.792542,0.5222473,1.308905,-10.97,-0.4095906,-2.444,-9.976519,-1.064,-2.444,-9.742719,-0.634,
-0.7451174,-9.514395,-0.04480016,-0.8884628,-9.808558,0.5147043,1.308905,-10.97,-0.4095906,-2.444,-9.976606,-1.064,-2.444,-9.742121,-0.634,
-0.7466533,-9.51627,-0.0478605,-0.8865001,-9.829876,0.5061444,1.308905,-10.97,-0.4095906,-2.444,-9.976647,-1.064,-2.444,-9.741276,-0.634,
-0.7472351,-9.517587,-0.04950285,-0.8843815,-9.855881,0.4985596,1.308905,-10.97,-0.4095906,-2.444,-9.976613,-1.064,-2.444,-9.740749,-0.634,
-0.7474511,-9.518603,-0.05090344,-0.8784001,-9.89247,0.4884372,1.308905,-10.97,-0.4095906,-2.444,-9.976472,-1.064,-2.444,-9.740025,-0.634,
-0.7477973,-9.519181,-0.05273914,-0.8701255,-9.922512,0.4794825,1.308905,-10.97,-0.4095906,-2.444,-9.976223,-1.064,-2.444,-9.739382,-0.634,
-0.7480605,-9.519329,-0.05374432,-0.8591607,-9.949657,0.4706032,1.308905,-10.97,-0.4095906,-2.444,-9.975998,-1.064,-2.444,-9.739003,-0.634,
-0.748523,-9.519603,-0.05450296,-0.8444183,-9.978986,0.460631,1.308905,-10.97,-0.4095906,-2.444,-9.975576,-1.064,-2.444,-9.738513,-0.634,
-0.7490733,-9.520221,-0.05487049,-0.8265951,-10.00731,0.4477355,1.308905,-10.97,-0.4095906,-2.444,-9.97524,-1.064,-2.444,-9.738242,-0.634,
-0.7505577,-9.523976,-0.05449438,-0.8101981,-10.03127,0.4351374,1.308905,-10.97,-0.4095906,-2.444,-9.974658,-1.064,-2.444,-9.737921,-0.634,
-0.7512596,-9.527226,-0.0539633,-0.7928994,-10.05379,0.4220508,1.308905,-10.97,-0.4095906,-2.444,-9.974221,-1.064,-2.444,-9.737765,-0.634,0.1059999,-10.50041,-0.204,
-0.7517397,-9.531078,-0.05362332,-0.7722976,-10.07767,0.4064716,1.308905,-10.97,-0.4095906,-2.444,-9.973497,-1.064,-2.444,-9.737621,-0.634,0.1059999,-10.51029,-0.204,
-0.7531941,-9.539003,-0.05366564,-0.750479,-10.10142,0.3879203,1.308905,-10.97,-0.4095906,-2.444,-9.972698,-1.064,-2.444,-9.737587,-0.634,0.1059999,-10.51007,-0.204,
-0.7537358,-9.543065,-0.05347526,-0.7271445,-10.12344,0.3693248,1.308905,-10.97,-0.4095906,-2.444,-9.971832,-1.064,-2.444,-9.737662,-0.634,0.1059999,-10.50975,-0.204,
-0.7541378,-9.546638,-0.05351746,-0.7050478,-10.14186,0.3518649,1.308905,-10.97,-0.4095906,-2.444,-9.97091,-1.064,-2.444,-9.737846,-0.634,0.1059999,-10.50932,-0.204,
-0.7552335,-9.552552,-0.05478621,-0.6812879,-10.16159,0.3304383,1.308905,-10.97,-0.4095906,-2.444,-9.970269,-1.064,-2.444,-9.738029,-0.634,0.1059999,-10.50898,-0.204,
-0.7558572,-9.554843,-0.05586672,-0.6574653,-10.1814,0.3061987,1.308905,-10.97,-0.4095906,-2.444,-9.969275,-1.064,-2.444,-9.738389,-0.634,0.1059999,-10.5084,-0.204,
-0.7568204,-9.555926,-0.05788088,-0.6381069,-10.19676,0.2855511,1.308905,-10.97,-0.4095906,-2.444,-9.968596,-1.064,-2.444,-9.738685,-0.634,0.1059999,-10.50796,-0.204,
-0.7582371,-9.556065,-0.05991185,-0.6203667,-10.21194,0.264213,1.308905,-10.97,-0.4095906,-2.444,-9.967559,-1.064,-2.444,-9.73921,-0.634,0.1059999,-10.50723,-0.204,
-0.7621267,-9.554107,-0.06488395,-0.6060311,-10.22475,0.2437056,1.308905,-10.97,-0.4095906,-2.444,-9.966863,-1.064,-2.444,-9.739612,-0.634,0.1059999,-10.5067,-0.204,
-0.7639015,-9.552319,-0.0676465,-0.5968269,-10.23364,0.2262592,1.308905,-10.97,-0.4095906,-2.444,-9.966165,-1.064,-2.444,-9.740052,-0.634,0.1059999,-10.50615,-0.204,
-0.765413,-9.550781,-0.07075346,-0.5939926,-10.2407,0.2110789,1.308905,-10.97,-0.4095906,-2.444,-9.965123,-1.064,-2.444,-9.740781,-0.634,0.1059999,-10.50526,-0.204,
-0.7665246,-9.549365,-0.07386947,-0.5973564,-10.24492,0.1980361,1.308905,-10.97,-0.4095906,-2.444,-9.964437,-1.064,-2.444,-9.741308,-0.634,0.1059999,-10.50464,-0.204,
-0.7674534,-9.547945,-0.07729936,-0.6053678,-10.24721,0.1859641,1.308905,-10.97,-0.4095906,-2.444,-9.96343,-1.064,-2.444,-9.742157,-0.634,0.1059999,-10.50367,-0.204,
-0.7696259,-9.544287,-0.08602548,-0.6198112,-10.24745,0.1758618,1.308905,-10.97,-0.4095906,-2.444,-9.962777,-1.064,-2.444,-9.742756,-0.634,0.1059999,-10.503,-0.204,
-0.7707899,-9.542376,-0.09123206,-0.6352311,-10.24642,0.1651063,1.308905,-10.97,-0.4095906,-2.444,-9.961835,-1.064,-2.444,-9.743697,-0.634,0.1059999,-10.50198,-0.204,
-0.7721713,-9.540031,-0.09673154,-0.6535634,-10.24325,0.1548445,1.308905,-10.97,-0.4095906,-2.444,-9.961235,-1.064,-2.444,-9.744349,-0.634,0.1059999,-10.50128,-0.204,
-0.7745183,-9.535213,-0.1094309,-0.672012,-10.23973,0.1452247,1.308905,-10.97,-0.4095906,-2.444,-9.960386,-1.064,-2.444,-9.745357,-0.634,0.1059999,-10.50024,-0.204,
-0.7754123,-9.532993,-0.1160648,-0.6897599,-10.23716,0.1355782,1.308905,-10.97,-0.4095906,-2.444,-9.959857,-1.064,-2.444,-9.746042,-0.634,0.1059999,-10.49954,-0.204,
-0.7760551,-9.53075,-0.1233761,-0.706598,-10.23434,0.1244911,1.308905,-10.97,-0.4095906,-2.444,-9.959127,-1.064,-2.444,-9.747083,-0.634,0.1059999,-10.4985,-0.204,
-0.7763751,-9.528668,-0.1304089,-0.7253535,-10.23332,0.1124238,1.308905,-10.97,-0.4095906,-2.444,-9.958686,-1.064,-2.444,-9.747781,-0.634,0.1059999,-10.49782,-0.204,
-0.7758868,-9.526066,-0.1447669,-0.7456067,-10.22962,0.101524,1.308905,-10.97,-0.4095906,-2.444,-9.958097,-1.064,-2.444,-9.748825,-0.634,0.1059999,-10.49683,-0.204,
-0.7748625,-9.525131,-0.1522633,-0.7672727,-10.22501,0.09184361,1.308905,-10.97,-0.4095906,-2.444,-9.957602,-1.064,-2.444,-9.749856,-0.634,0.1059999,-10.49587,-0.204,
-0.7732432,-9.524552,-0.1591518,-0.7902424,-10.21904,0.08021259,1.308905,-10.97,-0.4095906,-2.444,-9.957327,-1.064,-2.444,-9.750529,-0.634,0.1059999,-10.49526,-0.204,
-0.7697713,-9.523892,-0.1717917,-0.8184569,-10.21064,0.06487441,1.308905,-10.97,-0.4095906,-2.444,-9.956999,-1.064,-2.444,-9.751513,-0.634,0.1059999,-10.49439,-0.204,
-0.7679021,-9.523375,-0.177913,-0.8423331,-10.20354,0.04944181,1.308905,-10.97,-0.4095906,-2.444,-9.956778,-1.064,-2.444,-9.752452,-0.634,0.1059999,-10.49359,-0.204,
-0.7643588,-9.523159,-0.1884109,-0.8647668,-10.19706,0.03439963,1.308905,-10.97,-0.4095906,-2.444,-9.956664,-1.064,-2.444,-9.753339,-0.634,0.1059999,-10.49286,-0.204,
-0.7623584,-9.522954,-0.193124,-0.885237,-10.19178,0.02218652,1.308905,-10.97,-0.4095906,-2.444,-9.95666,-1.064,-2.444,-9.754162,-0.634,0.1059999,-10.49222,-0.204,
-0.760525,-9.522881,-0.1984722,-0.9055679,-10.18681,0.01159382,1.308905,-10.97,-0.4095906,-2.444,-9.956765,-1.064,-2.444,-9.754913,-0.634,0.1059999,-10.49166,-0.204,
-0.7554491,-9.522377,-0.2049205,-0.9248931,-10.18245,0.003352523,1.308905,-10.97,-0.4095906,-2.444,-9.956979,-1.064,-2.444,-9.755585,-0.634,0.1059999,-10.49121,-0.204,
-0.753125,-9.522167,-0.2080368,-0.941148,-10.17862,-0.003179312,1.308905,-10.97,-0.4095906,-2.444,-9.95718,-1.064,-2.444,-9.755983,-0.634,0.1059999,-10.49096,-0.204,
-0.7502887,-9.522256,-0.2104951,-0.9554331,-10.17525,-0.008894563,1.308905,-10.97,-0.4095906,-2.444,-9.957568,-1.064,-2.444,-9.756505,-0.634,0.1059999,-10.49067,-0.204,
-0.7478426,-9.52254,-0.2128307,-0.9687612,-10.17319,-0.01378906,1.308905,-10.97,-0.4095906,-2.444,-9.957883,-1.064,-2.444,-9.756799,-0.634,0.1059999,-10.49053,-0.204,
-0.7439063,-9.523015,-0.2159103,-0.9803722,-10.17137,-0.018242,1.308905,-10.97,-0.4095906,-2.444,-9.958434,-1.064,-2.444,-9.757154,-0.634,0.1059999,-10.49042,-0.204,
-0.7421672,-9.523573,-0.2167615,-0.9896991,-10.16978,-0.02227116,1.308905,-10.97,-0.4095906,-2.444,-9.958852,-1.064,-2.444,-9.757334,-0.634,0.1059999,-10.49041,-0.204,
-0.7398961,-9.524817,-0.2186866,-0.9982555,-10.16791,-0.0281198,1.308905,-10.97,-0.4095906,-2.444,-9.959549,-1.064,-2.444,-9.757513,-0.634,0.1059999,-10.49048,-0.204,
-0.7384207,-9.525979,-0.2199074,-1.002084,-10.16648,-0.0343864,1.308905,-10.97,-0.4095906,-2.444,-9.960324,-1.064,-2.444,-9.757585,-0.634,0.1059999,-10.49067,-0.204,
-0.7383468,-9.526072,-0.2210878,-1.002321,-10.16623,-0.04112852,1.308905,-10.97,-0.4095906,-2.444,-9.961464,-1.064,-2.444,-9.757508,-0.634,0.1059999,-10.49107,-0.204,
-0.737963,-9.526025,-0.2215272,-1.001716,-10.16734,-0.04653502,1.308905,-10.97,-0.4095906,-2.444,-9.962386,-1.064,-2.444,-9.757324,-0.634,0.1059999,-10.4915,-0.204,
-0.7375762,-9.525323,-0.223622,-1.000351,-10.16827,-0.04938757,1.308905,-10.97,-0.4095906,-2.444,-9.963027,-1.064,-2.444,-9.757142,-0.634,0.1059999,-10.49184,-0.204,
-0.7370045,-9.524748,-0.2237188,-0.9987595,-10.1693,-0.05188835,1.308905,-10.97,-0.4095906,-2.444,-9.964022,-1.064,-2.444,-9.756782,-0.634,0.1059999,-10.49242,-0.204,
-0.7366016,-9.524035,-0.2241799,-0.9969265,-10.17017,-0.05234659,1.308905,-10.97,-0.4095906,-2.444,-9.965045,-1.064,-2.444,-9.756321,-0.634,0.1059999,-10.4931,-0.204,
-0.7363141,-9.523258,-0.2246875,-0.9952662,-10.17118,-0.05113614,1.308905,-10.97,-0.4095906,-2.444,-9.965737,-1.064,-2.444,-9.75596,-0.634,0.1059999,-10.49359,-0.204,
-0.7357738,-9.522213,-0.224451,-0.9922955,-10.17203,-0.04914331,1.308905,-10.97,-0.4095906,-2.444,-9.966783,-1.064,-2.444,-9.755343,-0.634,0.1059999,-10.49439,-0.204,
-1.950788,-9.521845,-0.4144174,-2.204281,-10.17359,-0.2368478,0.09391272,-10.97,-0.5998967,-2.444,-9.96748,-1.064,-2.444,-9.754885,-0.634,0.1059999,-10.49496,-0.204,
-1.950928,-9.521561,-0.4138747,-2.20061,-10.17589,-0.2325538,0.09391272,-10.97,-0.5998967,-2.444,-9.968173,-1.064,-2.444,-9.75439,-0.634,0.1059999,-10.49556,-0.204,
-1.951434,-9.521439,-0.4139839,-2.196479,-10.17864,-0.2269688,0.09391272,-10.97,-0.5998967,-2.444,-9.969198,-1.064,-2.444,-9.753587,-0.634,0.1059999,-10.4965,-0.204,
-1.952525,-9.521642,-0.4129186,-2.190518,-10.18168,-0.2196707,0.09391272,-10.97,-0.5998967,-2.444,-9.970195,-1.064,-2.444,-9.752717,-0.634,0.1059999,-10.49749,-0.204,
-1.95313,-9.521783,-0.4127241,-2.18477,-10.18431,-0.2136309,0.09391272,-10.97,-0.5998967,-2.444,-9.970839,-1.064,-2.444,-9.752107,-0.634,0.1059999,-10.49816,-0.204,
-1.953807,-9.522152,-0.4124108,-2.178626,-10.18693,-0.2076609,0.09391272,-10.97,-0.5998967,-2.444,-9.971765,-1.064,-2.444,-9.751149,-0.634,0.1059999,-10.49919,-0.204,
-1.955082,-9.522946,-0.4123855,-2.171111,-10.18907,-0.201484,0.09391272,-10.97,-0.5998967,-2.444,-9.972351,-1.064,-2.444,-9.750488,-0.634,0.1059999,-10.49989,-0.204,
-1.955658,-9.523369,-0.4126251,-2.16402,-10.19077,-0.1969679,0.09391272,-10.97,-0.5998967,-2.444,-9.973179,-1.064,-2.444,-9.749473,-0.634,0.1059999,-10.50093,-0.204,
-1.956138,-9.52386,-0.4126777,-2.156084,-10.19167,-0.1928626,0.09391272,-10.97,-0.5998967,-2.444,-9.973691,-1.064,-2.444,-9.748783,-0.634,0.1059999,-10.50163,-0.204,
-1.956895,-9.524307,-0.4135049,-2.146823,-10.19236,-0.1901154,0.09391272,-10.97,-0.5998967,-2.444,-9.974395,-1.064,-2.444,-9.747739,-0.634,0.1059999,-10.50266,-0.204,
-1.957592,-9.524733,-0.4146743,-2.137598,-10.19084,-0.1900632,0.09391272,-10.97,-0.5998967,-2.444,-9.974816,-1.064,-2.444,-9.747041,-0.634,0.1059999,-10.50333,-0.204,
-1.958156,-9.525239,-0.4163974,-2.127971,-10.18774,-0.1917694,0.09391272,-10.97,-0.5998967,-2.444,-9.9752,-1.064,-2.444,-9.746346,-0.634,0.1059999,-10.50399,-0.204,
-1.959365,-9.526167,-0.4192711,-2.119317,-10.18073,-0.1956654,0.09391272,-10.97,-0.5998967,-2.444,-9.975695,-1.064,-2.444,-9.745316,-0.634,0.1059999,-10.50495,-0.204,
-1.960459,-9.526467,-0.4218096,-2.112548,-10.16933,-0.2025586,0.09391272,-10.97,-0.5998967,-2.444,-9.975969,-1.064,-2.444,-9.744641,-0.634,0.1059999,-10.50556,-0.204,
-1.961446,-9.526405,-0.4236494,-2.109304,-10.15604,-0.2090972,0.09391272,-10.97,-0.5998967,-2.444,-9.976297,-1.064,-2.444,-9.743658,-0.634,0.1059999,-10.50643,-0.204,
-1.96192,-9.526598,-0.4246193,-2.108331,-10.13878,-0.2166591,0.09391272,-10.97,-0.5998967,-2.444,-9.976457,-1.064,-2.444,-9.743027,-0.634,0.1059999,-10.50697,-0.204,
-1.962586,-9.526505,-0.4256986,-2.108038,-10.11447,-0.2267892,0.09391272,-10.97,-0.5998967,-2.444,-9.976568,-1.064,-2.444,-9.742416,-0.634,0.1059999,-10.50748,-0.204,
-1.96306,-9.526211,-0.4263607,-2.110153,-10.08657,-0.2380632,0.09391272,-10.97,-0.5998967,-2.444,-9.976645,-1.064,-2.444,-9.74155,-0.634,0.1059999,-10.50818,-0.204,
-1.963615,-9.525749,-0.4276446,-2.114851,-10.05198,-0.2529871,0.09391272,-10.97,-0.5998967,-2.444,-9.976613,-1.064,-2.444,-9.740749,-0.634,0.1059999,-10.5088,-0.204,
-1.963662,-9.525775,-0.4278627,-2.123648,-10.00863,-0.2712124,0.09391272,-10.97,-0.5998967,-2.444,-9.976531,-1.064,-2.444,-9.740257,-0.634,0.1059999,-10.50916,-0.204,
-1.963818,-9.525661,-0.4286986,-2.133762,-9.967119,-0.2881445,0.09391272,-10.97,-0.5998967,-2.444,-9.976317,-1.064,-2.444,-9.739586,-0.634,0.1059999,-10.50961,-0.204,
-1.963722,-9.525704,-0.4290021,-2.146345,-9.922663,-0.3058286,0.09391272,-10.97,-0.5998967,-2.444,-9.976116,-1.064,-2.444,-9.739187,-0.634,0.1059999,-10.50986,-0.204,
-1.963352,-9.525467,-0.4291199,-2.162114,-9.879927,-0.3209186,0.09391272,-10.97,-0.5998967,-2.444,-9.975728,-1.064,-2.444,-9.738666,-0.634,0.1059999,-10.51015,-0.204,
-1.962841,-9.525462,-0.4291207,-2.178559,-9.840392,-0.334529,0.09391272,-10.97,-0.5998967,-2.444,-9.975413,-1.064,-2.444,-9.738372,-0.634,0.1059999,-10.51029,-0.204,
-1.962297,-9.525464,-0.4291353,-2.196813,-9.805305,-0.3480573,0.09391272,-10.97,-0.5998967,-2.444,-9.974862,-1.064,-2.444,-9.738016,-0.634,0.1059999,-10.5104,-0.204,
-1.96189,-9.525359,-0.4297393,-2.214786,-9.776011,-0.3603656,0.09391272,-10.97,-0.5998967,-2.444,-9.974444,-1.064,-2.444,-9.737837,-0.634,0.1059999,-10.51041,-0.204,
-1.960775,-9.525129,-0.4297035,-2.23701,-9.749413,-0.3736922,0.09391272,-10.97,-0.5998967,-2.444,-9.973747,-1.064,-2.444,-9.737658,-0.634,0.1059999,-10.51034,-0.204,
-1.96047,-9.524766,-0.4303368,-2.256924,-9.732581,-0.3866639,0.09391272,-10.97,-0.5998967,-2.444,-9.972972,-1.064,-2.444,-9.737586,-0.634,0.1059999,-10.51015,-0.204,
-1.959877,-9.524596,-0.4305971,-2.282011,-9.718287,-0.4019527,0.09391272,-10.97,-0.5998967,-2.444,-9.972416,-1.064,-2.444,-9.7376,-0.634,0.1059999,-10.50997,-0.204,
-1.959372,-9.523993,-0.4322839,-2.308343,-9.708785,-0.4148384,0.09391272,-10.97,-0.5998967,-2.444,-9.971531,-1.064,-2.444,-9.737712,-0.634,0.1059999,-10.50962,-0.204,
-1.959172,-9.523781,-0.4331293,-2.332589,-9.702648,-0.4253139,0.09391272,-10.97,-0.5998967,-2.444,-9.970592,-1.064,-2.444,-9.737931,-0.634,0.1059999,-10.50916,-0.204,
-1.959546,-9.523108,-0.4372227,-2.355583,-9.697759,-0.4349527,0.09391272,-10.97,-0.5998967,-2.444,-9.96961,-1.064,-2.444,-9.738257,-0.634,0.1059999,-10.5086,-0.204,
-1.960192,-9.522863,-0.4396344,-2.374273,-9.694533,-0.4418828,0.09391272,-10.97,-0.5998967,-2.444,-9.968936,-1.064,-2.444,-9.738531,-0.634,0.1059999,-10.50818,-0.204,
-1.961048,-9.522687,-0.4424631,-2.389719,-9.692292,-0.4470593,0.09391272,-10.97,-0.5998967,-2.444,-9.967906,-1.064,-2.444,-9.739024,-0.634,0.1059999,-10.50748,-0.204,
-1.962021,-9.522368,-0.4451769,-2.401314,-9.690931,-0.4520006,0.09391272,-10.97,-0.5998967,-2.444,-9.966863,-1.064,-2.444,-9.739612,-0.634,0.1059999,-10.5067,-0.204,
-1.96329,-9.522136,-0.4481469,-2.412691,-9.690336,-0.4591101,0.09391272,-10.97,-0.5998967,-2.444,-9.966165,-1.064,-2.444,-9.740052,-0.634,0.1059999,-10.50615,-0.204,
-1.966081,-9.52214,-0.4532939,-2.423037,-9.690764,-0.4655522,0.09391272,-10.97,-0.5998967,-2.444,-9.965468,-1.064,-2.444,-9.740529,-0.634,0.1059999,-10.50556,-0.204,
-1.967689,-9.522061,-0.4556819,-2.434042,-9.69147,-0.4720046,0.09391272,-10.97,-0.5998967,-2.444,-9.964779,-1.064,-2.444,-9.741041,-0.634,0.1059999,-10.50495,-0.204,
-1.969447,-9.52202,-0.4581559,-2.445447,-9.692143,-0.4822772,0.09391272,-10.97,-0.5998967,-2.444,-9.963762,-1.064,-2.444,-9.741867,-0.634,0.1059999,-10.50399,-0.204,
-1.971341,-9.522119,-0.4603983,-2.454674,-9.693302,-0.489795,0.09391272,-10.97,-0.5998967,-2.444,-9.963101,-1.064,-2.444,-9.742454,-0.634,0.1059999,-10.50333,-0.204,
-1.973374,-9.522184,-0.4628733,-2.463578,-9.693787,-0.4986854,0.09391272,-10.97,-0.5998967,-2.444,-9.962144,-1.064,-2.444,-9.743379,-0.634,0.1059999,-10.50232,-0.204,
