Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,V_x,V_y,V_z,E_x,E_y,E_z,
-1.507915,-9.528202,0.565929,-1.332588,-9.843736,1.136733,0.6412385,-10.97,0.1456191,-2.444,-10.56432,-0.634,-1.424,-9.901587,1.086,-2.444,-10.29436,1.086,
-1.507499,-9.529039,0.5666324,-1.331869,-9.847071,1.140087,0.6412385,-10.97,0.1456191,-2.444,-10.56328,-0.634,-1.424,-9.901809,1.086,-2.444,-10.29334,1.086,
-1.509244,-9.529594,0.5673684,-1.331298,-9.846498,1.140763,0.6412385,-10.97,0.1456191,-2.444,-10.56227,-0.634,-2.444,-10.29231,1.086,
-1.51202,-9.530452,0.5670386,-1.332262,-9.842243,1.143272,0.6412385,-10.97,0.1456191,-2.444,-10.56098,-0.634,-2.444,-10.29091,1.086,
-1.512915,-9.530952,0.5660306,-1.334821,-9.835826,1.144662,0.6412385,-10.97,0.1456191,-2.444,-10.56006,-0.634,-2.444,-10.28987,1.086,
-1.513801,-9.531216,0.5644208,-1.337201,-9.824587,1.144871,0.6412385,-10.97,0.1456191,-2.444,-10.55948,-0.634,-2.444,-10.28919,1.086,
-1.515585,-9.531497,0.5599831,-1.34003,-9.809234,1.144011,0.6412385,-10.97,0.1456191,-2.444,-10.55867,-0.634,-2.444,-10.28818,1.086,
-1.51582,-9.531303,0.5569893,-1.34289,-9.79364,1.141407,0.6412385,-10.97,0.1456191,-2.444,-10.55792,-0.634,-2.444,-10.28722,1.086,
-1.51649,-9.530849,0.553748,-1.345565,-9.774888,1.137396,0.6412385,-10.97,0.1456191,-2.444,-10.55726,-0.634,-2.444,-10.2863,1.086,
-1.517727,-9.529605,0.5463404,-1.348445,-9.750919,1.132129,0.6412385,-10.97,0.1456191,-2.444,-10.55669,-0.634,-2.444,-10.28543,1.086,
-1.518842,-9.528684,0.5421385,-1.350384,-9.724284,1.125665,0.6412385,-10.97,0.1456191,-2.444,-10.55636,-0.634,-2.444,-10.28489,1.086,
-1.519478,-9.527411,0.5381792,-1.351944,-9.68904,1.115379,0.6412385,-10.97,0.1456191,-2.444,-10.55595,-0.634,-2.444,-10.28415,1.086,
-1.521071,-9.525457,0.5297602,-1.353152,-9.653651,1.101813,0.6412385,-10.97,0.1456191,-2.444,-10.55564,-0.634,-2.444,-10.28348,1.086,
-1.521826,-9.524847,0.5252994,-1.353265,-9.612035,1.082828,0.6412385,-10.97,0.1456191,-2.444,-10.5555,-0.634,-2.444,-10.28309,1.086,
-1.523212,-9.524043,0.5206112,-1.350745,-9.57219,1.061269,0.6412385,-10.97,0.1456191,-2.444,-10.55537,-0.634,-2.444,-10.28257,1.086,
-1.525176,-9.523236,0.5109872,-1.350142,-9.526044,1.028312,0.6412385,-10.97,0.1456191,-2.444,-10.55534,-0.634,-2.444,-10.28228,1.086,
-1.525753,-9.52295,0.5062768,-1.346101,-9.482068,0.9893714,0.6412385,-10.97,0.1456191,-2.444,-10.5554,-0.634,-2.444,-10.28193,1.086,
-1.5271,-9.522646,0.5013885,-1.339837,-9.444709,0.9518738,0.6412385,-10.97,0.1456191,-2.444,-10.55556,-0.634,-2.444,-10.28169,1.086,
-1.528444,-9.522038,0.4918786,-1.33563,-9.413336,0.9119033,0.6412385,-10.97,0.1456191,-2.444,-10.55583,-0.634,-2.444,-10.28155,1.086,
-1.529492,-9.522073,0.4872288,-1.312742,-9.387735,0.8807129,0.6412385,-10.97,0.1456191,-2.444,-10.55606,-0.634,-2.444,-10.28152,1.086,
-1.530852,-9.521853,0.4825956,-1.306744,-9.358977,0.8349066,0.6412385,-10.97,0.1456191,-2.444,-10.55651,-0.634,-2.444,-10.28156,1.086,
-1.533216,-9.521069,0.4732433,-1.306055,-9.343857,0.7960752,0.6412385,-10.97,0.1456191,-2.444,-10.55685,-0.634,-2.444,-10.28166,1.086,
-1.534477,-9.521134,0.4684481,-1.304438,-9.331922,0.7598998,0.6412385,-10.97,0.1456191,-2.444,-10.55745,-0.634,-2.444,-10.28188,1.086,
-1.535321,-9.521021,0.4597179,-1.298493,-9.322643,0.7256613,0.6412385,-10.97,0.1456191,-2.444,-10.55814,-0.634,-2.444,-10.28221,1.086,
-1.536423,-9.520775,0.4553056,-1.292546,-9.31589,0.6973373,0.6412385,-10.97,0.1456191,-2.444,-10.5589,-0.634,-2.444,-10.28265,1.086,
-1.536837,-9.520561,0.4512096,-1.288753,-9.311878,0.6708981,0.6412385,-10.97,0.1456191,-2.444,-10.55974,-0.634,-2.444,-10.28318,1.086,
-1.537839,-9.520607,0.4473094,-1.28372,-9.309435,0.6451918,0.6412385,-10.97,0.1456191,-2.444,-10.56033,-0.634,-2.444,-10.28358,1.086,
-1.539969,-9.520305,0.4379725,-1.277643,-9.308637,0.6230648,0.6412385,-10.97,0.1456191,-2.444,-10.56126,-0.634,-2.444,-10.28426,1.086,
-1.542528,-9.519919,0.4326562,-1.273397,-9.309754,0.6089142,0.6412385,-10.97,0.1456191,-2.444,-10.56224,-0.634,-2.444,-10.28502,1.086,
-1.543967,-9.519408,0.4275652,-1.2714,-9.310836,0.6002833,0.6412385,-10.97,0.1456191,-2.444,-10.56291,-0.634,-2.444,-10.28557,1.086,
-1.547397,-9.518593,0.4180166,-1.270451,-9.310536,0.5981613,0.6412385,-10.97,0.1456191,-2.444,-10.56393,-0.634,-2.444,-10.28644,1.086,
-1.548358,-9.517471,0.4137632,-1.26924,-9.309779,0.5983503,0.6412385,-10.97,0.1456191,-2.444,-10.56463,-0.634,-2.444,-10.28706,1.086,
-1.548975,-9.516002,0.4097735,-1.269991,-9.30927,0.594677,0.6412385,-10.97,0.1456191,-2.444,-10.56567,-0.634,-2.444,-10.28802,1.086,
-1.549616,-9.514732,0.4059563,-1.272656,-9.308433,0.5902019,0.6412385,-10.97,0.1456191,-2.444,-10.56672,-0.634,-2.444,-10.28901,1.086,
-1.550746,-9.513468,0.3993927,-1.27608,-9.306424,0.5822933,0.6412385,-10.97,0.1456191,-2.444,-10.5674,-0.634,-2.444,-10.28969,1.086,
-1.551343,-9.513483,0.3965424,-1.279132,-9.304056,0.5717924,0.6412385,-10.97,0.1456191,-2.444,-10.56842,-0.634,-2.444,-10.29073,1.086,
-1.551629,-9.513499,0.3938054,-1.283039,-9.302282,0.5594326,0.6412385,-10.97,0.1456191,-2.444,-10.56907,-0.634,-2.444,-10.29143,1.086,
-1.549045,-9.513508,0.390005,-1.289109,-9.299753,0.5432754,0.6412385,-10.97,0.1456191,-2.444,-10.57002,-0.634,-2.444,-10.29248,1.086,
-1.548783,-9.514375,0.3877728,-1.292995,-9.298691,0.530763,0.6412385,-10.97,0.1456191,-2.444,-10.57063,-0.634,-2.444,-10.29317,1.086,
-1.549869,-9.514613,0.3858251,-1.297382,-9.297125,0.5187431,0.6412385,-10.97,0.1456191,-2.444,-10.57149,-0.634,-2.444,-10.29419,1.086,
-1.550115,-9.51459,0.3841402,-1.3003,-9.295742,0.5102614,0.6412385,-10.97,0.1456191,-2.444,-10.57202,-0.634,-2.444,-10.29486,1.086,
-1.551373,-9.514233,0.381801,-1.302348,-9.294608,0.5032994,0.6412385,-10.97,0.1456191,-2.444,-10.57276,-0.634,-2.444,-10.29582,1.086,
-1.550732,-9.513752,0.3811741,-1.304037,-9.293923,0.4970968,0.6412385,-10.97,0.1456191,-2.444,-10.57321,-0.634,-2.444,-10.29644,1.086,
-1.550359,-9.513647,0.3806628,-1.305801,-9.294554,0.4924397,0.6412385,-10.97,0.1456191,-2.444,-10.57381,-0.634,-2.444,-10.29732,1.086,
-1.549596,-9.513897,0.3804342,-1.306985,-9.296288,0.4898151,0.6412385,-10.97,0.1456191,-2.444,-10.57416,-0.634,-2.444,-10.29788,1.086,
-1.549103,-9.514277,0.3804419,-1.308039,-9.297756,0.4892322,0.6412385,-10.97,0.1456191,-2.444,-10.57461,-0.634,-2.444,-10.29865,1.086,
-1.548241,-9.514646,0.3813336,-1.308513,-9.300056,0.4903801,0.6412385,-10.97,0.1456191,-2.444,-10.57485,-0.634,-2.444,-10.29912,1.086,
-1.547857,-9.5144,0.3821045,-1.308209,-9.30272,0.4939693,0.6412385,-10.97,0.1456191,-2.444,-10.57512,-0.634,-2.444,-10.29976,1.086,
-1.547649,-9.514102,0.3828403,-1.308783,-9.305492,0.4978685,0.6412385,-10.97,0.1456191,-2.444,-10.57524,-0.634,-2.444,-10.30013,1.086,
-1.547258,-9.513832,0.3836257,-1.309072,-9.308481,0.5036023,0.6412385,-10.97,0.1456191,-2.444,-10.57532,-0.634,-2.444,-10.30047,1.086,
-1.547176,-9.513698,0.3846389,-1.309575,-9.311733,0.511177,0.6412385,-10.97,0.1456191,-2.444,-10.57534,-0.634,-2.444,-10.30089,1.086,
-1.546714,-9.513062,0.3866836,-1.310142,-9.315186,0.5197151,0.6412385,-10.97,0.1456191,-2.444,-10.57529,-0.634,-2.444,-10.30111,1.086,
-1.546772,-9.512981,0.387754,-1.308964,-9.32074,0.5335582,0.6412385,-10.97,0.1456191,-2.444,-10.57513,-0.634,-2.444,-10.30135,1.086,
-1.546639,-9.513015,0.3886519,-1.310377,-9.326954,0.5507196,0.6412385,-10.97,0.1456191,-2.444,-10.57496,-0.634,-2.444,-10.30145,1.086,
-1.547016,-9.511474,0.3875679,-1.314048,-9.335229,0.5708573,0.6412385,-10.97,0.1456191,-2.444,-10.57462,-0.634,-2.444,-10.30152,1.086,
-1.548481,-9.509586,0.3816846,-1.31856,-9.345305,0.5922713,0.6412385,-10.97,0.1456191,-2.444,-10.57434,-0.634,-2.444,-10.3015,1.086,
-1.549088,-9.509256,0.3820315,-1.323518,-9.358761,0.6153436,0.6412385,-10.97,0.1456191,-2.444,-10.57383,-0.634,-2.444,-10.30138,1.086,
-1.54952,-9.508918,0.3821889,-1.32835,-9.376406,0.6425071,0.6412385,-10.97,0.1456191,-2.444,-10.57323,-0.634,-2.444,-10.30116,1.086,
-1.550491,-9.5085,0.3828751,-1.333432,-9.397893,0.67127,0.6412385,-10.97,0.1456191,-2.444,-10.57279,-0.634,-2.444,-10.30095,1.086,
-1.551113,-9.509322,0.3833143,-1.339081,-9.424153,0.70017,0.6412385,-10.97,0.1456191,-2.444,-10.57205,-0.634,-2.444,-10.30055,1.086,
-1.551668,-9.512196,0.3851244,-1.344323,-9.452363,0.7258505,0.6412385,-10.97,0.1456191,-2.444,-10.57124,-0.634,-2.444,-10.30005,1.086,
-1.551253,-9.513488,0.3859673,-1.349752,-9.484989,0.7512893,0.6412385,-10.97,0.1456191,-2.444,-10.57036,-0.634,-2.444,-10.29945,1.086,
-1.552602,-9.515694,0.3876602,-1.355124,-9.530185,0.7803969,0.6412385,-10.97,0.1456191,-2.444,-10.56943,-0.634,-2.444,-10.29877,1.086,
-1.553467,-9.51638,0.3892854,-1.35788,-9.568378,0.7997401,0.6412385,-10.97,0.1456191,-2.444,-10.56845,-0.634,-2.444,-10.29802,1.086,
-1.554024,-9.516913,0.3903206,-1.359682,-9.606448,0.8147535,0.6412385,-10.97,0.1456191,-2.444,-10.56778,-0.634,-2.444,-10.29747,1.086,
-1.554277,-9.517184,0.3913596,-1.359154,-9.641646,0.8250521,0.6412385,-10.97,0.1456191,-2.444,-10.56675,-0.634,-2.444,-10.2966,1.086,
-1.553984,-9.518093,0.3934226,-1.359011,-9.67795,0.8345206,0.6412385,-10.97,0.1456191,-2.444,-10.56606,-0.634,-2.444,-10.29598,1.086,
-1.553475,-9.518688,0.3941065,-1.359657,-9.70935,0.8387029,0.6412385,-10.97,0.1456191,-2.444,-10.56501,-0.634,-2.444,-10.29502,1.086,
-1.552605,-9.519231,0.3946829,-1.360536,-9.736839,0.8405008,0.6412385,-10.97,0.1456191,-2.444,-10.56432,-0.634,-2.444,-10.29436,1.086,
-1.551627,-9.519655,0.3956081,-1.361711,-9.764779,0.8424409,0.6412385,-10.97,0.1456191,-2.444,-10.56362,-0.634,-2.444,-10.29369,1.086,
-1.549582,-9.52036,0.3974503,-1.361878,-9.787299,0.8430508,0.6412385,-10.97,0.1456191,-2.444,-10.5626,-0.634,-2.444,-10.29265,1.086,
-1.548681,-9.520945,0.3982285,-1.362264,-9.801449,0.8428748,0.6412385,-10.97,0.1456191,-2.444,-10.56161,-0.634,-2.444,-10.29161,1.086,
-1.547826,-9.521123,0.3991066,-1.362839,-9.809792,0.8416744,0.6412385,-10.97,0.1456191,-2.444,-10.56098,-0.634,-2.444,-10.29091,1.086,
-1.546633,-9.521509,0.3998451,-1.363859,-9.812587,0.8389362,0.6412385,-10.97,0.1456191,-2.444,-10.56006,-0.634,-2.444,-10.28987,1.086,
-1.544777,-9.522109,0.4013551,-1.365826,-9.811881,0.8357549,0.6412385,-10.97,0.1456191,-2.444,-10.55948,-0.634,-2.444,-10.28919,1.086,
-1.543893,-9.522745,0.4021079,-1.368183,-9.811377,0.8311161,0.6412385,-10.97,0.1456191,-2.444,-10.55867,-0.634,-2.444,-10.28818,1.086,
-1.543151,-9.523309,0.4024231,-1.370687,-9.81373,0.8244643,0.6412385,-10.97,0.1456191,-2.444,-10.55816,-0.634,-2.444,-10.28753,1.086,
-1.542552,-9.52402,0.4027268,-1.373707,-9.821468,0.8164192,0.6412385,-10.97,0.1456191,-2.444,-10.55747,-0.634,-2.444,-10.2866,1.086,
-1.542531,-9.525662,0.4028918,-1.377733,-9.836061,0.80646,0.6412385,-10.97,0.1456191,-2.444,-10.55706,-0.634,-2.444,-10.286,1.086,
-1.542664,-9.526466,0.4030835,-1.382107,-9.858572,0.7933372,0.6412385,-10.97,0.1456191,-2.444,-10.55652,-0.634,-2.444,-10.28516,1.086,
-1.543413,-9.527102,0.4031299,-1.386612,-9.882585,0.7792414,0.6412385,-10.97,0.1456191,-2.444,-10.55608,-0.634,-2.444,-10.28439,1.086,
-1.544308,-9.527744,0.4033865,-1.390811,-9.910818,0.761153,0.6412385,-10.97,0.1456191,-2.444,-10.55584,-0.634,-2.444,-10.28392,1.086,
-1.545863,-9.529222,0.404281,-1.394686,-9.942647,0.739444,0.6412385,-10.97,0.1456191,-2.444,-10.55556,-0.634,-2.444,-10.28328,1.086,
-1.54653,-9.529899,0.4048838,-1.398596,-9.974129,0.7152646,0.6412385,-10.97,0.1456191,-2.444,-10.55544,-0.634,-2.444,-10.2829,1.086,
-1.546896,-9.530381,0.4049971,-1.397216,-10.00905,0.6850507,0.6412385,-10.97,0.1456191,-2.444,-10.55537,-0.634,-2.444,-10.28257,1.086,
-1.547078,-9.531876,0.4051726,-1.391759,-10.04,0.6574484,0.6412385,-10.97,0.1456191,-2.444,-10.55535,-0.634,-2.444,-10.28215,1.086,
-1.547053,-9.532539,0.4053583,-1.385113,-10.06361,0.6382834,0.6412385,-10.97,0.1456191,-2.444,-10.55544,-0.634,-2.444,-10.28184,1.086,
-1.547247,-9.532869,0.405647,-1.375401,-10.08327,0.6261072,0.6412385,-10.97,0.1456191,-2.444,-10.55564,-0.634,-2.444,-10.28163,1.086,
-1.547414,-9.532925,0.4062617,-1.371032,-10.09733,0.6234277,0.6412385,-10.97,0.1456191,-2.444,-10.55583,-0.634,-2.444,-10.28155,1.086,
-1.54714,-9.533074,0.4066836,-1.365783,-10.1027,0.6297755,0.6412385,-10.97,0.1456191,-2.444,-10.5562,-0.634,-2.444,-10.28152,1.086,
-1.546983,-9.533031,0.4064779,-1.363194,-10.10091,0.6422519,0.6412385,-10.97,0.1456191,-2.444,-10.55651,-0.634,-2.444,-10.28156,1.086,
-1.545748,-9.533029,0.4058617,-1.361771,-10.08933,0.6628359,0.6412385,-10.97,0.1456191,-2.444,-10.55704,-0.634,-2.444,-10.28172,1.086,
-1.544333,-9.532938,0.4052163,-1.367064,-10.06885,0.6870278,0.6412385,-10.97,0.1456191,-2.444,-10.55767,-0.634,-2.444,-10.28198,1.086,
-1.54273,-9.533132,0.4041068,-1.375254,-10.03952,0.7138296,0.6412385,-10.97,0.1456191,-2.444,-10.55838,-0.634,-2.444,-10.28235,1.086,
-1.538185,-9.533566,0.4013501,-1.38462,-10.00431,0.7404854,0.6412385,-10.97,0.1456191,-2.444,-10.5589,-0.634,-2.444,-10.28265,1.086,
-1.536256,-9.533562,0.4006467,-1.395585,-9.967002,0.7622662,0.6412385,-10.97,0.1456191,-2.444,-10.55974,-0.634,-2.444,-10.28318,1.086,
-1.534609,-9.533543,0.4000536,-1.400791,-9.928808,0.7806318,0.6412385,-10.97,0.1456191,-2.444,-10.56063,-0.634,-2.444,-10.2838,1.086,
-1.531293,-9.53304,0.3988407,-1.401101,-9.874946,0.801331,0.6412385,-10.97,0.1456191,-2.444,-10.56126,-0.634,-2.444,-10.28426,1.086,
-1.530046,-9.53271,0.397693,-1.397251,-9.834692,0.8101289,0.6412385,-10.97,0.1456191,-2.444,-10.56224,-0.634,-2.444,-10.28502,1.086,
-1.528714,-9.53244,0.3968714,-1.390818,-9.802094,0.814279,0.6412385,-10.97,0.1456191,-2.444,-10.56325,-0.634,-2.444,-10.28585,1.086,
-1.527346,-9.532306,0.3963628,-1.378739,-9.770275,0.8175314,0.6412385,-10.97,0.1456191,-2.444,-10.56393,-0.634,-2.444,-10.28644,1.086,
-1.52467,-9.532634,0.3957396,-1.361626,-9.743921,0.8192899,0.6412385,-10.97,0.1456191,-2.444,-10.56498,-0.634,-2.444,-10.28737,1.086,
-1.524312,-9.532865,0.3951501,-1.341581,-9.728854,0.8196625,0.6412385,-10.97,0.1456191,-2.444,-10.56567,-0.634,-2.444,-10.28802,1.086,
-1.523945,-9.533126,0.3946846,-1.317076,-9.71813,0.8195716,0.6412385,-10.97,0.1456191,-2.444,-10.56672,-0.634,-2.444,-10.28901,1.086,
-1.52369,-9.533488,0.3948312,-1.291036,-9.714511,0.8192096,0.6412385,-10.97,0.1456191,-2.444,-10.5674,-0.634,-2.444,-10.28969,1.086,
-1.523739,-9.534262,0.3946671,-1.262512,-9.718228,0.8180464,0.6412385,-10.97,0.1456191,-2.444,-10.56842,-0.634,-2.444,-10.29073,1.086,
-1.523675,-9.534661,0.3947268,-1.233822,-9.727652,0.8170803,0.6412385,-10.97,0.1456191,-2.444,-10.56907,-0.634,-2.444,-10.29143,1.086,
-1.523915,-9.534935,0.3944089,-1.209764,-9.749595,0.8128534,0.6412385,-10.97,0.1456191,-2.444,-10.57002,-0.634,-2.444,-10.29248,1.086,
-1.523877,-9.535192,0.3945045,-1.185664,-9.778103,0.8075035,0.6412385,-10.97,0.1456191,-2.444,-10.57063,-0.634,-2.444,-10.29317,1.086,
-1.524341,-9.535227,0.3941979,-1.169837,-9.816305,0.7980213,0.6412385,-10.97,0.1456191,-2.444,-10.57149,-0.634,-2.444,-10.29419,1.086,
-1.524421,-9.535209,0.394059,-1.155485,-9.863062,0.7855977,0.6412385,-10.97,0.1456191,-2.444,-10.57228,-0.634,-2.444,-10.29518,1.086,
-1.524356,-9.535524,0.3940069,-1.14919,-9.911026,0.7682486,0.6412385,-10.97,0.1456191,-2.444,-10.57276,-0.634,-2.444,-10.29582,1.086,
-1.524583,-9.535541,0.3939668,-1.143833,-9.956735,0.7488204,0.6412385,-10.97,0.1456191,-2.444,-10.57342,-0.634,-2.444,-10.29674,1.086,
-1.52533,-9.535556,0.3944052,-1.149836,-9.999206,0.7267168,0.6412385,-10.97,0.1456191,-2.444,-10.57381,-0.634,-2.444,-10.29732,1.086,
-1.525647,-9.535331,0.3953704,-1.166014,-10.04152,0.7000292,0.6412385,-10.97,0.1456191,-2.444,-10.57432,-0.634,-2.444,-10.29814,1.086,
-1.528133,-9.535871,0.397237,-1.182897,-10.07662,0.6748063,0.6412385,-10.97,0.1456191,-2.444,-10.57473,-0.634,-2.444,-10.29889,1.086,
-1.529762,-9.536193,0.3983188,-1.198652,-10.10483,0.6519499,0.6412385,-10.97,0.1456191,-2.444,-10.57495,-0.634,-2.444,-10.29934,1.086,
-1.530212,-9.536565,0.3997496,-1.217028,-10.12614,0.6354857,0.6412385,-10.97,0.1456191,-2.444,-10.57519,-0.634,-2.444,-10.29995,1.086,
-1.531643,-9.537765,0.4018469,-1.233367,-10.13635,0.6309708,0.6412385,-10.97,0.1456191,-2.444,-10.57532,-0.634,-2.444,-10.30047,1.086,
-1.53135,-9.538147,0.4027432,-1.247557,-10.13839,0.6344371,0.6412385,-10.97,0.1456191,-2.444,-10.57534,-0.634,-2.444,-10.30076,1.086,
-1.531079,-9.538166,0.4036358,-1.263912,-10.1307,0.6494547,0.6412385,-10.97,0.1456191,-2.444,-10.57529,-0.634,-2.444,-10.30111,1.086,
-1.529608,-9.53876,0.4052629,-1.27809,-10.11581,0.6715701,0.6412385,-10.97,0.1456191,-2.444,-10.57513,-0.634,-2.444,-10.30135,1.086,
-1.528544,-9.539307,0.4057607,-1.289512,-10.09835,0.6938654,0.6412385,-10.97,0.1456191,-2.444,-10.57496,-0.634,-2.444,-10.30145,1.086,
-1.527588,-9.539683,0.4058868,-1.302128,-10.0705,0.7231051,0.6412385,-10.97,0.1456191,-2.444,-10.57462,-0.634,-2.444,-10.30152,1.086,
-1.526556,-9.54001,0.4061152,-1.312929,-10.04136,0.7505999,0.6412385,-10.97,0.1456191,-2.444,-10.57418,-0.634,-2.444,-10.30147,1.086,
-1.524806,-9.54053,0.4070572,-1.320061,-10.01353,0.7734235,0.6412385,-10.97,0.1456191,-2.444,-10.57383,-0.634,-2.444,-10.30138,1.086,
-1.524348,-9.540703,0.4074826,-1.327605,-9.977104,0.8007018,0.6412385,-10.97,0.1456191,-2.444,-10.57323,-0.634,-2.444,-10.30116,1.086,
-1.52359,-9.541353,0.4077809,-1.331992,-9.945391,0.8224429,0.6412385,-10.97,0.1456191,-2.444,-10.57255,-0.634,-2.444,-10.30082,1.086,
-1.523406,-9.54217,0.4080248,-1.334667,-9.918139,0.8407399,0.6412385,-10.97,0.1456191,-2.444,-10.57178,-0.634,-2.444,-10.30039,1.086,
-1.523591,-9.542521,0.4080734,-1.337631,-9.904648,0.8519632,0.6412385,-10.97,0.1456191,-2.444,-10.57066,-0.634,-2.444,-10.29966,1.086,
-1.522743,-9.54292,0.40799,-1.339374,-9.897686,0.8604702,0.6412385,-10.97,0.1456191,-2.444,-10.56974,-0.634,-2.444,-10.29901,1.086,
-1.523506,-9.54286,0.407803,-1.339938,-9.898774,0.8638088,0.6412385,-10.97,0.1456191,-2.444,-10.56845,-0.634,-2.444,-10.29802,1.086,
-1.523824,-9.542751,0.4081185,-1.341128,-9.902343,0.8650284,0.6412385,-10.97,0.1456191,-2.444,-10.56778,-0.634,-2.444,-10.29747,1.086,
-1.524437,-9.542624,0.4087474,-1.342584,-9.905775,0.8641838,0.6412385,-10.97,0.1456191,-2.444,-10.56641,-0.634,-2.444,-10.29629,1.086,
-1.525645,-9.542686,0.4098071,-1.344254,-9.908678,0.8625562,0.6412385,-10.97,0.1456191,-2.444,-10.56571,-0.634,-2.444,-10.29567,1.086,
-1.526104,-9.542802,0.4104165,-1.344882,-9.912676,0.859629,0.6412385,-10.97,0.1456191,-2.444,-10.56466,-0.634,-2.444,-10.29469,1.086,
-1.52639,-9.543088,0.4109558,-1.344166,-9.918137,0.8566623,0.6412385,-10.97,0.1456191,-2.444,-10.56362,-0.634,-2.444,-10.29369,1.086,
-1.527385,-9.543519,0.4118261,-1.343279,-9.923281,0.8540344,0.6412385,-10.97,0.1456191,-2.444,-10.56294,-0.634,-2.444,-10.293,1.086,
-1.527414,-9.544008,0.4124151,-1.340685,-9.929326,0.8510093,0.6412385,-10.97,0.1456191,-2.444,-10.56194,-0.634,-2.444,-10.29196,1.086,
-1.528206,-9.544465,0.4130269,-1.338559,-9.935342,0.8481318,0.6412385,-10.97,0.1456191,-2.444,-10.56129,-0.634,-2.444,-10.29126,1.086,
-1.52936,-9.545901,0.4137334,-1.334594,-9.941377,0.8451028,0.6412385,-10.97,0.1456191,-2.444,-10.56036,-0.634,-2.444,-10.29022,1.086,
-1.530467,-9.546671,0.4140865,-1.329725,-9.947655,0.8419809,0.6412385,-10.97,0.1456191,-2.444,-10.55948,-0.634,-2.444,-10.28919,1.086,
-1.531415,-9.547707,0.4144349,-1.324874,-9.954741,0.8380565,0.6412385,-10.97,0.1456191,-2.444,-10.55893,-0.634,-2.444,-10.28851,1.086,
-1.532946,-9.549689,0.4149097,-1.319611,-9.963376,0.8333917,0.6412385,-10.97,0.1456191,-2.444,-10.55816,-0.634,-2.444,-10.28753,1.086,-0.914,-10.10167,-1.064,
-1.533224,-9.550965,0.4150166,-1.313389,-9.973858,0.8277137,0.6412385,-10.97,0.1456191,-2.444,-10.55747,-0.634,-2.444,-10.2866,1.086,-0.914,-10.11131,-1.064,
-1.533503,-9.55458,0.4155204,-1.308553,-9.985669,0.8211387,0.6412385,-10.97,0.1456191,-2.444,-10.55687,-0.634,-2.444,-10.28571,1.086,-0.914,-10.11154,-1.064,
-1.533924,-9.556775,0.4159123,-1.30385,-9.998746,0.8135436,0.6412385,-10.97,0.1456191,-2.444,-10.55636,-0.634,-2.444,-10.28489,1.086,-0.914,-10.11165,-1.064,
-1.534534,-9.559113,0.4168348,-1.298632,-10.01716,0.8019167,0.6412385,-10.97,0.1456191,-2.444,-10.55608,-0.634,-2.444,-10.28439,1.086,-0.914,-10.11167,-1.064,
-1.536505,-9.564794,0.4194656,-1.294103,-10.03665,0.788093,0.6412385,-10.97,0.1456191,-2.444,-10.55564,-0.634,-2.444,-10.28348,1.086,-0.914,-10.11156,-1.064,
-1.537473,-9.567611,0.4207085,-1.288971,-10.05637,0.7731507,0.6412385,-10.97,0.1456191,-2.444,-10.5555,-0.634,-2.444,-10.28309,1.086,-0.914,-10.11143,-1.064,
-1.537735,-9.570308,0.4220049,-1.282252,-10.07889,0.7543657,0.6412385,-10.97,0.1456191,-2.444,-10.55537,-0.634,-2.444,-10.28257,1.086,-0.914,-10.11115,-1.064,
-1.540003,-9.57453,0.4239101,-1.275476,-10.10224,0.7336928,0.6412385,-10.97,0.1456191,-2.444,-10.55535,-0.634,-2.444,-10.28215,1.086,-0.914,-10.11076,-1.064,
-1.541597,-9.576121,0.4253578,-1.27075,-10.12444,0.7126564,0.6412385,-10.97,0.1456191,-2.444,-10.5554,-0.634,-2.444,-10.28193,1.086,-0.914,-10.11045,-1.064,
-1.543305,-9.577237,0.4263555,-1.263621,-10.14973,0.6858266,0.6412385,-10.97,0.1456191,-2.444,-10.55549,-0.634,-2.444,-10.28176,1.086,-0.914,-10.11009,-1.064,
-1.544787,-9.577904,0.4287828,-1.257739,-10.17548,0.6561387,0.6412385,-10.97,0.1456191,-2.444,-10.55573,-0.634,-2.444,-10.28158,1.086,-0.914,-10.10948,-1.064,
-1.545867,-9.577269,0.4298196,-1.254779,-10.19923,0.6242046,0.6412385,-10.97,0.1456191,-2.444,-10.55606,-0.634,-2.444,-10.28152,1.086,-0.914,-10.10879,-1.064,
-1.546776,-9.576479,0.4306418,-1.253057,-10.2199,0.5904613,0.6412385,-10.97,0.1456191,-2.444,-10.55635,-0.634,-2.444,-10.28154,1.086,-0.914,-10.10828,-1.064,
-1.54794,-9.575382,0.4312882,-1.252198,-10.23353,0.5621374,0.6412385,-10.97,0.1456191,-2.444,-10.55685,-0.634,-2.444,-10.28166,1.086,-0.914,-10.10746,-1.064,
-1.549257,-9.574241,0.4316941,-1.26196,-10.2493,0.5302647,0.6412385,-10.97,0.1456191,-2.444,-10.55745,-0.634,-2.444,-10.28188,1.086,-0.914,-10.10658,-1.064,
-1.549875,-9.573858,0.431958,-1.26092,-10.25807,0.5004923,0.6412385,-10.97,0.1456191,-2.444,-10.5579,-0.634,-2.444,-10.28209,1.086,-0.914,-10.10596,-1.064,
