Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,E_x,E_y,E_z,R_x,R_y,R_z,
-4.040927,-10.19315,-0.4078844,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39362,0.226,-0.404,-10.32024,0.226,0.1059999,-9.513732,-0.204,
-4.040945,-10.19294,-0.4084256,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39414,0.226,-0.404,-10.31987,0.226,0.1059999,-9.513039,-0.204,
-4.040994,-10.19293,-0.4084222,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.3947,0.226,-0.404,-10.31953,0.226,0.1059999,-9.512341,-0.204,
-4.041027,-10.19328,-0.4079068,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39528,0.226,-0.404,-10.31925,0.226,0.1059999,-9.511644,-0.204,
-4.041076,-10.19305,-0.4083095,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39589,0.226,-0.404,-10.319,0.226,0.1059999,-9.510949,-0.204,
-4.041106,-10.19335,-0.4078808,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39652,0.226,-0.404,-10.31881,0.226,0.1059999,-9.51026,-0.204,
-4.041096,-10.19307,-0.4081357,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39717,0.226,-0.404,-10.31866,0.226,0.1059999,-9.509581,-0.204,
-4.041118,-10.19306,-0.4081519,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39783,0.226,-0.404,-10.31855,0.226,0.1059999,-9.508914,-0.204,
-4.041057,-10.19328,-0.4079354,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39851,0.226,-0.404,-10.3185,0.226,0.1059999,-9.508265,-0.204,
-4.041055,-10.19298,-0.4082952,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.3992,0.226,-0.404,-10.3185,0.226,0.1059999,-9.507633,-0.204,
-4.041093,-10.19294,-0.4084251,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39989,0.226,-0.404,-10.31854,0.226,0.1059999,-9.507025,-0.204,
-4.041097,-10.19312,-0.408159,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40059,0.226,-0.404,-10.31863,0.226,0.1059999,-9.506441,-0.204,
-4.041059,-10.19284,-0.408488,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40129,0.226,-0.404,-10.31877,0.226,0.1059999,-9.505886,-0.204,
-4.041037,-10.19273,-0.4087384,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40198,0.226,-0.404,-10.31896,0.226,0.1059999,-9.505362,-0.204,
-4.041039,-10.193,-0.4083426,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40267,0.226,-0.404,-10.3192,0.226,0.1059999,-9.50487,-0.204,
-4.041014,-10.19268,-0.4086668,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40334,0.226,-0.404,-10.31948,0.226,0.1059999,-9.504416,-0.204,
-4.041075,-10.19279,-0.4086106,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40401,0.226,-0.404,-10.3198,0.226,0.1059999,-9.503998,-0.204,
-4.041064,-10.19306,-0.4081976,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40465,0.226,-0.404,-10.32017,0.226,0.1059999,-9.503621,-0.204,
-4.041019,-10.19275,-0.4084699,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40497,0.226,-0.404,-10.32036,0.226,0.1059999,-9.503448,-0.204,
-4.04097,-10.19263,-0.4086864,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40558,0.226,-0.404,-10.32079,0.226,0.1059999,-9.503135,-0.204,
-4.040837,-10.1928,-0.4085071,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40617,0.226,-0.404,-10.32125,0.226,0.1059999,-9.502865,-0.204,
-4.040848,-10.19258,-0.4089501,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40673,0.226,-0.404,-10.32175,0.226,0.1059999,-9.502642,-0.204,
-4.040952,-10.19289,-0.4083383,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40726,0.226,-0.404,-10.32228,0.226,0.1059999,-9.502464,-0.204,
-4.040936,-10.19267,-0.4086778,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40776,0.226,-0.404,-10.32285,0.226,0.1059999,-9.502335,-0.204,
-4.040984,-10.19277,-0.4086306,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40822,0.226,-0.404,-10.32344,0.226,0.1059999,-9.502254,-0.204,
-4.040947,-10.19301,-0.4082143,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40865,0.226,-0.404,-10.32405,0.226,0.1059999,-9.50222,-0.204,
-4.040955,-10.19277,-0.408561,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40903,0.226,-0.404,-10.32469,0.226,0.1059999,-9.502236,-0.204,
-4.041011,-10.19269,-0.4085429,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40938,0.226,-0.404,-10.32534,0.226,0.1059999,-9.5023,-0.204,
-4.041121,-10.19273,-0.4083865,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40981,0.226,-0.404,-10.32635,0.226,0.1059999,-9.502487,-0.204,
-4.041118,-10.19277,-0.4083607,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41005,0.226,-0.404,-10.32704,0.226,0.1059999,-9.502672,-0.204,
-4.041101,-10.19303,-0.4079423,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41031,0.226,-0.404,-10.32808,0.226,0.1059999,-9.503035,-0.204,
-4.041153,-10.19279,-0.4083264,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41043,0.226,-0.404,-10.32878,0.226,0.1059999,-9.503333,-0.204,
-4.041166,-10.19274,-0.4084313,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.4105,0.226,-0.404,-10.32947,0.226,0.1059999,-9.503675,-0.204,
-4.041078,-10.1929,-0.4083107,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41051,0.226,-0.404,-10.33016,0.226,0.1059999,-9.504058,-0.204,
-4.041099,-10.19267,-0.408726,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41049,0.226,-0.404,-10.33085,0.226,0.1059999,-9.504481,-0.204,
-4.04104,-10.19265,-0.4086208,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41041,0.226,-0.404,-10.33152,0.226,0.1059999,-9.504942,-0.204,
-4.040983,-10.19292,-0.4081833,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41028,0.226,-0.404,-10.33218,0.226,0.1059999,-9.505438,-0.204,
-4.04099,-10.19273,-0.4086111,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41011,0.226,-0.404,-10.33282,0.226,0.1059999,-9.505967,-0.204,
-4.040979,-10.19278,-0.4086773,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40989,0.226,-0.404,-10.33344,0.226,0.1059999,-9.506527,-0.204,
-4.041011,-10.19305,-0.4083269,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40962,0.226,-0.404,-10.33403,0.226,0.1059999,-9.507113,-0.204,
-4.041001,-10.19283,-0.4086058,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40931,0.226,-0.404,-10.3346,0.226,0.1059999,-9.507726,-0.204,
-4.041048,-10.19285,-0.4083626,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40896,0.226,-0.404,-10.33514,0.226,0.1059999,-9.50836,-0.204,
-4.04107,-10.19309,-0.407866,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40856,0.226,-0.404,-10.33564,0.226,0.1059999,-9.509013,-0.204,
-4.041027,-10.19283,-0.4082079,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40813,0.226,-0.404,-10.33611,0.226,0.1059999,-9.509682,-0.204,
-4.041002,-10.19282,-0.4082749,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40766,0.226,-0.404,-10.33654,0.226,0.1059999,-9.510363,-0.204,
-4.041031,-10.19309,-0.4078529,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40715,0.226,-0.404,-10.33694,0.226,0.1059999,-9.511053,-0.204,
-4.041148,-10.19293,-0.4083073,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40661,0.226,-0.404,-10.33729,0.226,0.1059999,-9.511748,-0.204,
-4.041208,-10.19298,-0.4082549,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40605,0.226,-0.404,-10.3376,0.226,0.1059999,-9.512446,-0.204,
-4.04108,-10.19323,-0.4080822,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40545,0.226,-0.404,-10.33787,0.226,0.1059999,-9.513143,-0.204,
-4.041021,-10.19297,-0.4084065,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40483,0.226,-0.404,-10.33809,0.226,0.1059999,-9.513835,-0.204,
-4.040927,-10.19294,-0.4083936,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40419,0.226,-0.404,-10.33826,0.226,0.1059999,-9.51452,-0.204,
-4.040995,-10.19324,-0.4078825,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40354,0.226,-0.404,-10.33839,0.226,0.1059999,-9.515193,-0.204,
-4.041017,-10.19297,-0.4081705,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40286,0.226,-0.404,-10.33846,0.226,0.1059999,-9.515852,-0.204,
-4.041051,-10.19298,-0.4080575,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40218,0.226,-0.404,-10.33849,0.226,0.1059999,-9.516493,-0.204,
-4.040982,-10.19297,-0.408103,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40183,0.226,-0.404,-10.33849,0.226,0.1059999,-9.516806,-0.204,
-4.040966,-10.1929,-0.4082949,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40114,0.226,-0.404,-10.33844,0.226,0.1059999,-9.517414,-0.204,
-4.040979,-10.19315,-0.4079401,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40044,0.226,-0.404,-10.33835,0.226,0.1059999,-9.517998,-0.204,
-4.041046,-10.19293,-0.4083731,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39974,0.226,-0.404,-10.33821,0.226,0.1059999,-9.518553,-0.204,
-4.041142,-10.19305,-0.4083087,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39905,0.226,-0.404,-10.33802,0.226,0.1059999,-9.519077,-0.204,
-4.04104,-10.19304,-0.4082277,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39802,0.226,-0.404,-10.33766,0.226,0.1059999,-9.519801,-0.204,
-4.040997,-10.19302,-0.4082131,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39736,0.226,-0.404,-10.33735,0.226,0.1059999,-9.520237,-0.204,
-4.040985,-10.19303,-0.4081671,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.3967,0.226,-0.404,-10.33701,0.226,0.1059999,-9.520635,-0.204,
-4.040966,-10.19299,-0.408113,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39607,0.226,-0.404,-10.33662,0.226,0.1059999,-9.52099,-0.204,
-4.040996,-10.19306,-0.407934,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39545,0.226,-0.404,-10.3362,0.226,0.1059999,-9.521304,-0.204,
-4.041009,-10.19307,-0.4079602,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39486,0.226,-0.404,-10.33573,0.226,0.1059999,-9.521574,-0.204,
-4.041016,-10.19311,-0.4081647,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.3943,0.226,-0.404,-10.33523,0.226,0.1059999,-9.521797,-0.204,
-4.041131,-10.19317,-0.4081414,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39377,0.226,-0.404,-10.3347,0.226,0.1059999,-9.521975,-0.204,
-4.041109,-10.19321,-0.4080899,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39327,0.226,-0.404,-10.33414,0.226,0.1059999,-9.522104,-0.204,
-4.041041,-10.1932,-0.4078882,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39281,0.226,-0.404,-10.33355,0.226,0.1059999,-9.522185,-0.204,
-4.04102,-10.19325,-0.4078815,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39238,0.226,-0.404,-10.33294,0.226,0.1059999,-9.522219,-0.204,
-4.040956,-10.19319,-0.4078994,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.392,0.226,-0.404,-10.3323,0.226,0.1059999,-9.522202,-0.204,
-4.041033,-10.19319,-0.407881,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39165,0.226,-0.404,-10.33165,0.226,0.1059999,-9.522139,-0.204,
-4.040997,-10.19312,-0.4078043,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39135,0.226,-0.404,-10.33098,0.226,0.1059999,-9.522026,-0.204,
-4.040988,-10.19313,-0.4077146,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39109,0.226,-0.404,-10.33029,0.226,0.1059999,-9.521865,-0.204,
-4.041011,-10.19304,-0.4079239,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39088,0.226,-0.404,-10.3296,0.226,0.1059999,-9.521657,-0.204,
-4.04111,-10.19309,-0.4079778,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39065,0.226,-0.404,-10.32856,0.226,0.1059999,-9.52126,-0.204,
-4.041094,-10.19308,-0.4080007,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39056,0.226,-0.404,-10.32786,0.226,0.1059999,-9.52094,-0.204,
-4.041,-10.19294,-0.4082432,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39054,0.226,-0.404,-10.32751,0.226,0.1059999,-9.520764,-0.204,
-4.040978,-10.19303,-0.4081228,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39052,0.226,-0.404,-10.32682,0.226,0.1059999,-9.520381,-0.204,
-4.040993,-10.19305,-0.4080417,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39054,0.226,-0.404,-10.32614,0.226,0.1059999,-9.519958,-0.204,
-4.041063,-10.19301,-0.4080517,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39062,0.226,-0.404,-10.32547,0.226,0.1059999,-9.519497,-0.204,
-4.0411,-10.19301,-0.4082234,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39075,0.226,-0.404,-10.32481,0.226,0.1059999,-9.519001,-0.204,
-4.041134,-10.19302,-0.4082899,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39092,0.226,-0.404,-10.32417,0.226,0.1059999,-9.518472,-0.204,
-4.041101,-10.19294,-0.4082482,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39114,0.226,-0.404,-10.32355,0.226,0.1059999,-9.517912,-0.204,
-4.041101,-10.19293,-0.4082048,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39141,0.226,-0.404,-10.32296,0.226,0.1059999,-9.517325,-0.204,
-4.041078,-10.19296,-0.4079669,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39172,0.226,-0.404,-10.32239,0.226,0.1059999,-9.516713,-0.204,
-4.041052,-10.19296,-0.4079401,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39207,0.226,-0.404,-10.32185,0.226,0.1059999,-9.516079,-0.204,
-4.041093,-10.19294,-0.4079754,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39247,0.226,-0.404,-10.32135,0.226,0.1059999,-9.515426,-0.204,
-4.041095,-10.19286,-0.4081061,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.3929,0.226,-0.404,-10.32088,0.226,0.1059999,-9.514757,-0.204,
-4.041015,-10.19278,-0.4081202,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39337,0.226,-0.404,-10.32044,0.226,0.1059999,-9.514076,-0.204,
-4.040977,-10.19281,-0.4080334,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39414,0.226,-0.404,-10.31987,0.226,0.1059999,-9.513039,-0.204,
-4.040992,-10.19281,-0.4080675,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.3947,0.226,-0.404,-10.31953,0.226,0.1059999,-9.512341,-0.204,
-4.04106,-10.19306,-0.4077544,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39528,0.226,-0.404,-10.31925,0.226,0.1059999,-9.511643,-0.204,
-4.041178,-10.19286,-0.4083388,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39589,0.226,-0.404,-10.319,0.226,0.1059999,-9.510949,-0.204,
-4.041125,-10.19277,-0.4083898,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39684,0.226,-0.404,-10.31873,0.226,0.1059999,-9.509919,-0.204,
-4.041083,-10.19267,-0.4084837,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.3975,0.226,-0.404,-10.3186,0.226,0.1059999,-9.509246,-0.204,
-4.041056,-10.19292,-0.4082277,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39851,0.226,-0.404,-10.3185,0.226,0.1059999,-9.508264,-0.204,
-4.041099,-10.19268,-0.4086533,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.3992,0.226,-0.404,-10.3185,0.226,0.1059999,-9.507633,-0.204,
-4.041106,-10.19271,-0.408576,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39989,0.226,-0.404,-10.31854,0.226,0.1059999,-9.507025,-0.204,
-4.041119,-10.19296,-0.4081724,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40059,0.226,-0.404,-10.31863,0.226,0.1059999,-9.506441,-0.204,
-4.041092,-10.19269,-0.4084489,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40129,0.226,-0.404,-10.31877,0.226,0.1059999,-9.505886,-0.204,
-4.041087,-10.19267,-0.4085987,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40198,0.226,-0.404,-10.31896,0.226,0.1059999,-9.505362,-0.204,
-4.041033,-10.19265,-0.4089105,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40301,0.226,-0.404,-10.31933,0.226,0.1059999,-9.504638,-0.204,
-4.041018,-10.19289,-0.4086397,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40368,0.226,-0.404,-10.31963,0.226,0.1059999,-9.504202,-0.204,
-4.041101,-10.19282,-0.4085958,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40433,0.226,-0.404,-10.31998,0.226,0.1059999,-9.503804,-0.204,
-4.041048,-10.19258,-0.4088252,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40497,0.226,-0.404,-10.32036,0.226,0.1059999,-9.503448,-0.204,
-4.041045,-10.19285,-0.4084072,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40558,0.226,-0.404,-10.32079,0.226,0.1059999,-9.503135,-0.204,
-4.041042,-10.19288,-0.4083292,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40617,0.226,-0.404,-10.32125,0.226,0.1059999,-9.502865,-0.204,
-4.04108,-10.19267,-0.4088566,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40673,0.226,-0.404,-10.32175,0.226,0.1059999,-9.502642,-0.204,
-4.04108,-10.19296,-0.4084902,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40726,0.226,-0.404,-10.32228,0.226,0.1059999,-9.502464,-0.204,
-4.041096,-10.19264,-0.4088757,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40776,0.226,-0.404,-10.32285,0.226,0.1059999,-9.502335,-0.204,
-4.041165,-10.19267,-0.4088733,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40822,0.226,-0.404,-10.32344,0.226,0.1059999,-9.502254,-0.204,
-4.041109,-10.1929,-0.4086144,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40865,0.226,-0.404,-10.32405,0.226,0.1059999,-9.50222,-0.204,
-4.041018,-10.19261,-0.4089944,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40903,0.226,-0.404,-10.32469,0.226,0.1059999,-9.502236,-0.204,
-4.040971,-10.19254,-0.4089785,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40938,0.226,-0.404,-10.32534,0.226,0.1059999,-9.5023,-0.204,
-4.040998,-10.19259,-0.4090502,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40968,0.226,-0.404,-10.32601,0.226,0.1059999,-9.502413,-0.204,
-4.04107,-10.19292,-0.4085829,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41005,0.226,-0.404,-10.32704,0.226,0.1059999,-9.502672,-0.204,
-4.041062,-10.19292,-0.4085119,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41024,0.226,-0.404,-10.32773,0.226,0.1059999,-9.502902,-0.204,
-4.041044,-10.19265,-0.4088321,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41043,0.226,-0.404,-10.32878,0.226,0.1059999,-9.503333,-0.204,
-4.041011,-10.19264,-0.4088137,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.4105,0.226,-0.404,-10.32947,0.226,0.1059999,-9.503675,-0.204,
-4.041032,-10.19269,-0.4085567,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41051,0.226,-0.404,-10.33051,0.226,0.1059999,-9.504265,-0.204,
-4.041068,-10.19297,-0.408108,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41045,0.226,-0.404,-10.33119,0.226,0.1059999,-9.504706,-0.204,
-4.04114,-10.19267,-0.4085038,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41035,0.226,-0.404,-10.33185,0.226,0.1059999,-9.505185,-0.204,
-4.041121,-10.19267,-0.4086244,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.4102,0.226,-0.404,-10.3325,0.226,0.1059999,-9.505698,-0.204,
-4.041092,-10.19293,-0.4082377,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.41,0.226,-0.404,-10.33313,0.226,0.1059999,-9.506243,-0.204,
-4.041112,-10.19273,-0.4087093,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40976,0.226,-0.404,-10.33374,0.226,0.1059999,-9.506817,-0.204,
-4.041014,-10.19269,-0.4088714,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40947,0.226,-0.404,-10.33432,0.226,0.1059999,-9.507417,-0.204,
-4.041075,-10.19298,-0.4084203,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40914,0.226,-0.404,-10.33487,0.226,0.1059999,-9.50804,-0.204,
-4.041058,-10.19268,-0.4088085,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40876,0.226,-0.404,-10.33539,0.226,0.1059999,-9.508684,-0.204,
-4.041069,-10.19265,-0.4087427,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40835,0.226,-0.404,-10.33588,0.226,0.1059999,-9.509346,-0.204,
-4.041054,-10.19286,-0.4083316,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.4079,0.226,-0.404,-10.33633,0.226,0.1059999,-9.510021,-0.204,
-4.041028,-10.19258,-0.4086483,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40741,0.226,-0.404,-10.33675,0.226,0.1059999,-9.510707,-0.204,
-4.041073,-10.19266,-0.408716,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40689,0.226,-0.404,-10.33712,0.226,0.1059999,-9.5114,-0.204,
-4.041143,-10.19294,-0.4082897,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40633,0.226,-0.404,-10.33745,0.226,0.1059999,-9.512097,-0.204,
-4.041142,-10.1926,-0.4087131,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40575,0.226,-0.404,-10.33774,0.226,0.1059999,-9.512794,-0.204,
-4.041129,-10.19261,-0.4088852,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40514,0.226,-0.404,-10.33798,0.226,0.1059999,-9.51349,-0.204,
-4.04106,-10.19283,-0.4085207,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40452,0.226,-0.404,-10.33818,0.226,0.1059999,-9.514179,-0.204,
