Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,R_x,R_y,R_z,A_x,A_y,A_z,
-4.4602,-10.36646,0.06457244,-3.749657,-10.26662,-0.3133072,-3.79577,-10.28664,-0.2643644,-0.914,-10.33687,-1.064,-1.934,-10.1577,0.226,-1.424,-9.766173,-1.064,
-4.460011,-10.36638,0.06472026,-3.741892,-10.26395,-0.3175708,-3.788956,-10.28502,-0.2673956,-0.914,-10.3374,-1.064,-1.934,-10.15837,0.226,-1.424,-9.766251,-1.064,
-4.459805,-10.36635,0.06475531,-3.736404,-10.26155,-0.3226677,-3.784066,-10.28275,-0.274242,-0.914,-10.33825,-1.064,-1.934,-10.1594,0.226,-1.424,-9.766457,-1.064,
-4.459815,-10.36634,0.06482087,-3.732518,-10.2591,-0.3293468,-3.780198,-10.2803,-0.2821001,-0.914,-10.33885,-1.064,-1.934,-10.1601,0.226,-1.424,-9.766653,-1.064,
-4.460142,-10.36631,0.0646181,-3.729073,-10.25772,-0.3368369,-3.777064,-10.27841,-0.2905205,-0.914,-10.33948,-1.064,-1.934,-10.1608,0.226,-1.424,-9.766895,-1.064,
-4.46089,-10.36636,0.06424831,-3.726494,-10.25705,-0.3408681,-3.77457,-10.27893,-0.2940575,-0.914,-10.34045,-1.064,-1.934,-10.16184,0.226,-1.424,-9.767344,-1.064,
-4.46097,-10.36623,0.06430756,-3.723938,-10.25659,-0.3452047,-3.773032,-10.27863,-0.3002845,-0.914,-10.34112,-1.064,-1.934,-10.16253,0.226,-1.424,-9.767695,-1.064,
-4.460811,-10.36614,0.06438898,-3.720406,-10.2564,-0.3508078,-3.770629,-10.27753,-0.3090197,-0.914,-10.34215,-1.064,-1.934,-10.16355,0.226,-1.424,-9.768301,-1.064,
-4.461154,-10.36611,0.06433617,-3.717433,-10.25581,-0.3559071,-3.768792,-10.27726,-0.3146943,-0.914,-10.34284,-1.064,-1.934,-10.16421,0.226,-1.424,-9.768753,-1.064,
-4.461923,-10.3662,0.06385575,-3.714005,-10.2563,-0.3586498,-3.767127,-10.27644,-0.3216773,-0.914,-10.34389,-1.064,-1.934,-10.16517,0.226,-1.424,-9.769497,-1.064,
-4.461642,-10.3662,0.06412016,-3.712173,-10.25705,-0.3597409,-3.766292,-10.27572,-0.3269192,-0.914,-10.34458,-1.064,-1.934,-10.16578,0.226,-1.424,-9.770035,-1.064,
-4.460997,-10.36621,0.06419288,-3.711601,-10.25831,-0.3604368,-3.766121,-10.27663,-0.3284222,-0.914,-10.34528,-1.064,-1.934,-10.16637,0.226,-1.424,-9.770601,-1.064,
-4.460823,-10.36613,0.0642321,-3.712388,-10.25813,-0.3624555,-3.766862,-10.27654,-0.3312298,-0.914,-10.3463,-1.064,-1.934,-10.1672,0.226,-1.424,-9.771502,-1.064,
-4.460717,-10.36616,0.06417738,-3.714429,-10.259,-0.3610936,-3.769129,-10.27634,-0.3319923,-0.914,-10.34696,-1.064,-1.934,-10.16771,0.226,-1.424,-9.772131,-1.064,
-4.459262,-10.36596,0.06470989,-3.717511,-10.25926,-0.3611611,-3.772478,-10.27668,-0.3313218,-0.914,-10.34761,-1.064,-1.934,-10.16819,0.226,-1.424,-9.772779,-1.064,
-4.458067,-10.36579,0.06535409,-3.722815,-10.2592,-0.3601872,-3.777556,-10.27825,-0.3270217,-0.914,-10.34855,-1.064,-1.934,-10.16884,0.226,-1.424,-9.773783,-1.064,
-4.457779,-10.36573,0.06542383,-3.7284,-10.25801,-0.3596219,-3.782284,-10.27893,-0.3240677,-0.914,-10.34914,-1.064,-1.934,-10.16922,0.226,-1.424,-9.774467,-1.064,
-4.457424,-10.36563,0.06566106,-3.734015,-10.25657,-0.3586255,-3.787948,-10.27834,-0.322394,-0.914,-10.34998,-1.064,-1.934,-10.16971,0.226,-1.424,-9.775506,-1.064,
-4.457555,-10.36563,0.06567679,-3.739711,-10.25564,-0.3575283,-3.79362,-10.27818,-0.320541,-0.914,-10.3505,-1.064,-1.934,-10.16999,0.226,-1.424,-9.776203,-1.064,
-4.457642,-10.36551,0.06564127,-3.744875,-10.25492,-0.356908,-3.798622,-10.27676,-0.3204829,-0.914,-10.35099,-1.064,-1.934,-10.17022,0.226,-1.424,-9.776901,-1.064,
-4.457302,-10.36546,0.06569456,-3.750541,-10.25454,-0.3561355,-3.80439,-10.277,-0.3184563,-0.914,-10.35145,-1.064,-1.934,-10.17041,0.226,-1.424,-9.777595,-1.064,
-4.457068,-10.3654,0.06581973,-3.756002,-10.25415,-0.3552796,-3.810077,-10.27728,-0.3173565,-0.914,-10.35205,-1.064,-1.934,-10.17059,0.226,-1.424,-9.778621,-1.064,
-4.457919,-10.36537,0.065567,-3.760783,-10.25427,-0.3547972,-3.814976,-10.27803,-0.3158368,-0.914,-10.3524,-1.064,-1.934,-10.17066,0.226,-1.424,-9.779291,-1.064,
-4.458352,-10.36545,0.06537007,-3.765181,-10.25484,-0.3530859,-3.819727,-10.27704,-0.3175646,-0.914,-10.35285,-1.064,-1.934,-10.17066,0.226,-1.424,-9.780266,-1.064,
-4.459464,-10.36562,0.06499241,-3.770458,-10.2567,-0.3506135,-3.823948,-10.27765,-0.3158866,-0.914,-10.3531,-1.064,-1.934,-10.1706,0.226,-1.424,-9.780891,-1.064,
-4.459333,-10.36555,0.06502996,-3.77241,-10.2574,-0.3478543,-3.827096,-10.28002,-0.3125452,-0.914,-10.35329,-1.064,-1.934,-10.1705,0.226,-1.424,-9.781494,-1.064,
-4.459402,-10.36557,0.06500672,-3.775852,-10.2585,-0.3459934,-3.830141,-10.28166,-0.310618,-0.914,-10.35344,-1.064,-1.934,-10.17035,0.226,-1.424,-9.78207,-1.064,
-4.459778,-10.3656,0.06488405,-3.77897,-10.25998,-0.3419734,-3.833369,-10.28426,-0.3063854,-0.914,-10.35355,-1.064,-1.934,-10.17014,0.226,-1.424,-9.782618,-1.064,
-4.459907,-10.36564,0.06466638,-3.782924,-10.26097,-0.3409148,-3.83647,-10.28534,-0.3069528,-0.914,-10.35361,-1.064,-1.934,-10.16976,0.226,-1.424,-9.783379,-1.064,
-4.459794,-10.36559,0.06469201,-3.786073,-10.26322,-0.33771,-3.840008,-10.2872,-0.3062142,-0.914,-10.35359,-1.064,-1.934,-10.16944,0.226,-1.424,-9.783843,-1.064,
-4.458293,-10.36544,0.06514393,-3.789023,-10.26444,-0.3362604,-3.843087,-10.28884,-0.3056384,-0.914,-10.35352,-1.064,-1.934,-10.16909,0.226,-1.424,-9.784269,-1.064,
-4.456911,-10.36519,0.06568776,-3.792064,-10.26618,-0.3320068,-3.846911,-10.28925,-0.3081564,-0.914,-10.3534,-1.064,-1.934,-10.16869,0.226,-1.424,-9.784657,-1.064,
-4.456688,-10.36512,0.06576036,-3.796677,-10.26453,-0.3364309,-3.850653,-10.29051,-0.3084434,-0.914,-10.35324,-1.064,-1.934,-10.16825,0.226,-1.424,-9.785002,-1.064,
-4.455911,-10.36526,0.0658711,-3.801681,-10.26401,-0.3364142,-3.855318,-10.29164,-0.3107864,-0.914,-10.35291,-1.064,-1.934,-10.16753,0.226,-1.424,-9.785439,-1.064,
-4.454804,-10.36512,0.0662273,-3.806137,-10.26386,-0.3345112,-3.860541,-10.29214,-0.3126522,-0.914,-10.35247,-1.064,-1.934,-10.16673,0.226,-1.424,-9.785773,-1.064,
-4.455142,-10.36527,0.06599186,-3.810572,-10.26391,-0.3308214,-3.863992,-10.29328,-0.3127934,-0.914,-10.35213,-1.064,-1.934,-10.16616,0.226,-1.424,-9.785938,-1.064,
-4.457742,-10.36542,0.0650879,-3.821408,-10.26462,-0.3212072,-3.875035,-10.29479,-0.3114868,-0.914,-10.35153,-1.064,-1.934,-10.16526,0.226,-1.424,-9.786097,-1.064,
-4.457946,-10.36531,0.06509696,-3.823928,-10.26603,-0.3183624,-3.877849,-10.29512,-0.3114499,-0.914,-10.34954,-1.064,-1.934,-10.16263,0.226,-1.424,-9.785983,-1.064,
-4.458465,-10.36519,0.06508611,-3.826778,-10.26529,-0.3194157,-3.880713,-10.29607,-0.3111566,-0.914,-10.34867,-1.064,-1.934,-10.16159,0.226,-1.424,-9.785741,-1.064,
-4.458521,-10.36512,0.06521653,-3.830877,-10.26364,-0.3195728,-3.884257,-10.29662,-0.3107599,-0.914,-10.34774,-1.064,-1.934,-10.16055,0.226,-1.424,-9.785395,-1.064,
-4.458074,-10.36506,0.06534539,-3.834885,-10.26202,-0.3198897,-3.88748,-10.29663,-0.3104383,-0.914,-10.34643,-1.064,-1.934,-10.15916,0.226,-1.424,-9.784776,-1.064,
-4.457601,-10.36493,0.06560718,-3.838529,-10.26078,-0.3187147,-3.890619,-10.29717,-0.3091656,-0.914,-10.34541,-1.064,-1.934,-10.15813,0.226,-1.424,-9.784201,-1.064,
-4.456927,-10.3649,0.06596349,-3.842147,-10.25996,-0.318169,-3.893911,-10.29842,-0.3067485,-0.914,-10.34472,-1.064,-1.934,-10.15746,0.226,-1.424,-9.783768,-1.064,
-4.455163,-10.36472,0.06645487,-3.846629,-10.2594,-0.3196226,-3.897075,-10.30075,-0.3057224,-0.914,-10.34368,-1.064,-1.934,-10.15649,0.226,-1.424,-9.78305,-1.064,
-4.455165,-10.36485,0.06624781,-3.851119,-10.26195,-0.3170415,-3.900536,-10.30402,-0.304638,-0.914,-10.34263,-1.064,-1.934,-10.15557,0.226,-1.424,-9.782255,-1.064,
-4.454014,-10.36478,0.06674884,-3.855382,-10.26426,-0.3167506,-3.90322,-10.30746,-0.3038694,-0.914,-10.3416,-1.064,-1.934,-10.1547,0.226,-1.424,-9.781394,-1.064,
-4.453217,-10.36465,0.06690489,-3.859751,-10.26693,-0.3175694,-3.906142,-10.3116,-0.3041974,-0.914,-10.34092,-1.064,-1.934,-10.15415,0.226,-1.424,-9.780787,-1.064,
-4.453226,-10.36473,0.06691967,-3.863457,-10.26959,-0.3196608,-3.908782,-10.31593,-0.304952,-0.914,-10.33993,-1.064,-1.934,-10.15339,0.226,-1.424,-9.779837,-1.064,
-4.453693,-10.3649,0.06665955,-3.867102,-10.27213,-0.3219162,-3.911238,-10.31919,-0.3056203,-0.914,-10.33929,-1.064,-1.934,-10.15293,0.226,-1.424,-9.77918,-1.064,
-4.454716,-10.36486,0.06645916,-3.870451,-10.27235,-0.3250326,-3.914359,-10.32157,-0.30663,-0.914,-10.33867,-1.064,-1.934,-10.15251,0.226,-1.424,-9.778507,-1.064,
-4.454492,-10.36479,0.06666349,-3.873668,-10.27166,-0.3277527,-3.916533,-10.3234,-0.3068558,-0.914,-10.33779,-1.064,-1.934,-10.15195,0.226,-1.424,-9.777479,-1.064,
-4.455485,-10.36488,0.06630193,-3.876067,-10.27103,-0.329224,-3.919021,-10.32454,-0.3075348,-0.914,-10.33723,-1.064,-1.934,-10.15163,0.226,-1.424,-9.776784,-1.064,
-4.455947,-10.36474,0.06606708,-3.879044,-10.26938,-0.3313047,-3.920875,-10.32512,-0.3083712,-0.914,-10.33671,-1.064,-1.934,-10.15136,0.226,-1.424,-9.776087,-1.064,
-4.45736,-10.36489,0.06571613,-3.881309,-10.2692,-0.3313051,-3.922666,-10.32513,-0.3089937,-0.914,-10.33622,-1.064,-1.934,-10.15112,0.226,-1.424,-9.775389,-1.064,
-4.457113,-10.36472,0.06587993,-3.883038,-10.26881,-0.3317789,-3.924436,-10.3249,-0.309801,-0.914,-10.33556,-1.064,-1.934,-10.15087,0.226,-1.424,-9.774351,-1.064,
-4.457623,-10.36482,0.06571828,-3.884505,-10.27049,-0.3290573,-3.925834,-10.32413,-0.3110591,-0.914,-10.33516,-1.064,-1.934,-10.15075,0.226,-1.424,-9.773669,-1.064,
-4.458113,-10.36489,0.06527542,-3.88683,-10.26952,-0.3317066,-3.927261,-10.32408,-0.3116466,-0.914,-10.33481,-1.064,-1.934,-10.15069,0.226,-1.424,-9.772999,-1.064,
-4.457189,-10.36481,0.06548594,-3.890466,-10.27016,-0.3319594,-3.928817,-10.32375,-0.3134125,-0.914,-10.3345,-1.064,-1.934,-10.15067,0.226,-1.424,-9.772345,-1.064,
-4.455958,-10.36465,0.06588815,-3.893861,-10.26938,-0.3325733,-3.931136,-10.32456,-0.3133169,-0.914,-10.33412,-1.064,-1.934,-10.15074,0.226,-1.424,-9.771399,-1.064,
-4.456005,-10.36468,0.06580304,-3.897332,-10.26917,-0.3312777,-3.93383,-10.32581,-0.3125032,-0.914,-10.33392,-1.064,-1.934,-10.15085,0.226,-1.424,-9.770796,-1.064,
-4.455863,-10.36473,0.06589018,-3.901819,-10.26713,-0.331319,-3.937246,-10.32602,-0.3108345,-0.914,-10.33372,-1.064,-1.934,-10.1511,0.226,-1.424,-9.769942,-1.064,
-4.45464,-10.36457,0.06630085,-3.906682,-10.26534,-0.3290495,-3.941364,-10.32518,-0.3098437,-0.914,-10.33364,-1.064,-1.934,-10.15132,0.226,-1.424,-9.76941,-1.064,
-4.453476,-10.36438,0.0667709,-3.913917,-10.26369,-0.3264166,-3.947233,-10.32456,-0.3066038,-0.914,-10.33361,-1.064,-1.934,-10.15159,0.226,-1.424,-9.768911,-1.064,
-4.453628,-10.36444,0.06652819,-3.9353,-10.26259,-0.3241588,-3.96401,-10.32365,-0.3025013,-0.914,-10.3337,-1.064,-1.934,-10.15226,0.226,-1.424,-9.768021,-1.064,
-4.453794,-10.3643,0.06663619,-3.965481,-10.26957,-0.3184839,-3.990034,-10.33114,-0.3001319,-0.914,-10.33408,-1.064,-1.934,-10.15333,0.226,-1.424,-9.767132,-1.064,
-4.455968,-10.36455,0.0661559,-3.993984,-10.27677,-0.3170716,-4.01537,-10.33913,-0.300979,-0.948385,-10.35193,-0.9480353,-1.934,-10.13073,0.3461593,-1.476263,-9.758091,-0.9538374,
-4.457011,-10.36462,0.06558762,-4.036793,-10.28894,-0.3155655,-4.056714,-10.3552,-0.3002826,-0.98943,-10.37325,-0.8096089,-1.934,-10.10375,0.4895929,-1.538649,-9.747299,-0.8223369,
-4.455898,-10.3643,0.06627129,-4.071683,-10.2973,-0.3263837,-4.089162,-10.37311,-0.2985731,-1.034436,-10.39662,-0.6578221,-1.934,-10.07417,0.64687,-1.607057,-9.735466,-0.6781445,
-4.452981,-10.36426,0.06727241,-4.107615,-10.31114,-0.3482596,-4.122452,-10.39556,-0.299039,-1.079203,-10.41987,-0.5068447,-1.934,-10.07245,0.656,-1.6751,-9.723696,-0.534721,
-4.452727,-10.36434,0.06721495,-4.123972,-10.32005,-0.3570057,-4.135005,-10.40723,-0.304669,-1.140085,-10.45148,-0.3015189,-1.934,-10.07245,0.656,-1.767636,-9.707688,-0.3396684,
-4.454192,-10.36438,0.06671761,-4.134332,-10.32782,-0.3636976,-4.144271,-10.41798,-0.3081042,-1.168031,-10.46599,-0.2072689,-1.934,-10.07245,0.656,-1.810113,-9.70034,-0.250134,
-4.456598,-10.36479,0.06561254,-4.147224,-10.34159,-0.3489794,-4.157036,-10.42672,-0.3050519,-1.210429,-10.48801,-0.06427777,-1.934,-10.07245,0.656,-1.874557,-9.689193,-0.1142972,
-4.457351,-10.36493,0.06548248,-4.159296,-10.34625,-0.3440415,-4.168209,-10.42856,-0.3009714,-1.240682,-10.50372,0.03774941,-1.934,-10.07245,0.656,-1.920538,-9.681239,-0.01737463,
-4.458612,-10.36576,0.06482564,-4.169775,-10.3484,-0.326702,-4.188565,-10.42844,-0.2942442,-1.300203,-10.53463,0.2384888,-1.934,-10.07245,0.656,-2.011008,-9.665589,0.1733211,
-4.457379,-10.36585,0.06514405,-4.176969,-10.35529,-0.3111488,-4.193647,-10.42914,-0.2887028,-1.368211,-10.56995,0.4678487,-1.934,-10.07245,0.656,-2.114376,-9.647708,0.3912053,
-4.458142,-10.36605,0.06503604,-4.183115,-10.36225,-0.3002654,-4.198165,-10.42955,-0.2879499,-1.409938,-10.59162,0.6085759,-1.934,-10.07245,0.656,-2.1778,-9.636737,0.5248916,
-4.459875,-10.36604,0.06460892,-4.188536,-10.36693,-0.2995385,-4.205784,-10.43177,-0.2943856,-1.424,-10.59892,0.656,-1.934,-10.07245,0.656,-2.236161,-9.626641,0.647909,
-4.460289,-10.36607,0.06438504,-4.193977,-10.37333,-0.2992855,-4.210783,-10.43106,-0.3070234,-1.424,-10.59892,0.656,-1.934,-10.07245,0.656,-2.288239,-9.617633,0.7576793,
-4.460312,-10.36595,0.0646994,-4.199787,-10.3776,-0.3026255,-4.213478,-10.43048,-0.3166136,-1.424,-10.59892,0.656,-1.934,-10.07245,0.656,-2.337418,-9.609126,0.8613416,
-4.460606,-10.36616,0.06470083,-4.202179,-10.37762,-0.305874,-4.214848,-10.42372,-0.3295847,-1.424,-10.59892,0.656,-1.934,-10.07245,0.656,-2.392842,-9.599539,0.9781674,
-4.459946,-10.36614,0.06499003,-4.207051,-10.37696,-0.3061777,-4.220778,-10.42478,-0.3301421,-1.424,-10.59892,0.656,-1.934,-10.07245,0.656,-2.444,-9.590689,1.086,
-4.461173,-10.36615,0.06455098,-4.209032,-10.37829,-0.3001233,-4.224847,-10.4224,-0.3384567,-1.424,-10.59892,0.656,-1.934,-10.07245,0.656,-2.444,-9.590689,1.086,
-4.46126,-10.36621,0.06468283,-4.208995,-10.38166,-0.2925628,-4.225183,-10.42135,-0.3422266,-1.424,-10.59848,0.656,-1.934,-10.07233,0.656,-2.444,-9.600219,1.086,
-4.461549,-10.3663,0.06455968,-4.207979,-10.38387,-0.2855726,-4.225128,-10.42089,-0.3437954,-1.424,-10.59675,0.656,-1.934,-10.07059,0.656,-2.444,-9.6006,1.086,
-4.461172,-10.36621,0.06457709,-4.208867,-10.38627,-0.2794346,-4.224645,-10.42046,-0.3451959,-1.424,-10.59541,0.656,-1.934,-10.06924,0.656,-2.444,-9.600689,1.086,
-4.460694,-10.36622,0.06433319,-4.209016,-10.3878,-0.2759672,-4.224669,-10.4183,-0.3445421,-1.424,-10.59445,0.656,-1.934,-10.06827,0.656,-2.444,-9.600627,1.086,
-4.459463,-10.36628,0.06455491,-4.209463,-10.3915,-0.2701489,-4.225352,-10.4185,-0.3419393,-1.424,-10.59269,0.656,-1.934,-10.06647,0.656,-2.444,-9.60018,1.086,
-4.45946,-10.36665,0.0645567,-4.208749,-10.39482,-0.2627074,-4.226147,-10.42078,-0.3369924,-1.424,-10.59142,0.656,-1.934,-10.06517,0.656,-2.444,-9.599488,1.086,
-4.461731,-10.3669,0.0639628,-4.210454,-10.39968,-0.2591978,-4.225348,-10.42146,-0.3416077,-1.424,-10.59005,0.656,-1.934,-10.06373,0.656,-2.444,-9.598078,1.086,
-4.462275,-10.36686,0.06367563,-4.208082,-10.39781,-0.2594272,-4.225019,-10.42262,-0.3382627,-1.424,-10.58928,0.656,-1.934,-10.06291,0.656,-2.444,-9.596515,1.086,
-4.463737,-10.36709,0.06326471,-4.207308,-10.39871,-0.2569381,-4.224792,-10.42309,-0.337674,-1.424,-10.589,0.656,-1.934,-10.06258,0.656,-2.444,-9.595327,1.086,
-4.463979,-10.36707,0.06340943,-4.206957,-10.39966,-0.2520729,-4.225441,-10.42377,-0.3347656,-1.424,-10.58893,0.656,-1.934,-10.06246,0.656,-2.444,-9.593719,1.086,
-4.464561,-10.36727,0.06321071,-4.207723,-10.40307,-0.2475549,-4.225404,-10.42406,-0.3340446,-1.424,-10.58909,0.656,-1.934,-10.06257,0.656,-2.444,-9.592362,1.086,
-4.463882,-10.3671,0.06332789,-4.2084,-10.40731,-0.242551,-4.225533,-10.42455,-0.3330814,-1.424,-10.58944,0.656,-1.934,-10.06288,0.656,-2.444,-9.590974,1.086,
-4.46283,-10.36706,0.0637437,-4.213762,-10.40412,-0.2424482,-4.225388,-10.4254,-0.3307539,-1.424,-10.58982,0.656,-1.934,-10.06323,0.656,-2.444,-9.589928,1.086,
-4.463408,-10.36726,0.06347619,-4.219609,-10.40628,-0.2408735,-4.225637,-10.42644,-0.3298894,-1.424,-10.59088,0.656,-1.934,-10.06424,0.656,-2.444,-9.587872,1.086,
-4.4628,-10.36717,0.06388389,-4.223126,-10.40777,-0.2465793,-4.224243,-10.42483,-0.3289481,-1.424,-10.59179,0.656,-1.934,-10.06511,0.656,-2.444,-9.586563,1.086,
-4.463339,-10.36728,0.06356488,-4.224262,-10.40572,-0.258412,-4.223806,-10.4249,-0.329007,-1.424,-10.59256,0.656,-1.934,-10.06586,0.656,-2.444,-9.585633,1.086,
-4.463602,-10.36721,0.06345533,-4.223714,-10.40039,-0.2721163,-4.223964,-10.42503,-0.3302635,-1.424,-10.59341,0.656,-1.934,-10.06668,0.656,-2.444,-9.58476,1.086,
-4.463462,-10.367,0.06339775,-4.225235,-10.40445,-0.2735943,-4.224113,-10.4244,-0.3338543,-1.424,-10.59462,0.656,-1.934,-10.06787,0.656,-2.444,-9.583696,1.086,
-4.465512,-10.36725,0.06282781,-4.228357,-10.40259,-0.2742559,-4.2257,-10.42342,-0.3334042,-1.424,-10.59592,0.656,-1.934,-10.06915,0.656,-2.444,-9.582769,1.086,
-4.465717,-10.36727,0.06284629,-4.228011,-10.40272,-0.2740587,-4.226032,-10.42446,-0.3327399,-1.424,-10.59797,0.656,-1.934,-10.07119,0.656,-2.444,-9.581673,1.086,
-4.464907,-10.36715,0.06309365,-4.228252,-10.40708,-0.2718452,-4.225809,-10.42437,-0.3344103,-1.424,-10.59901,0.656,-1.934,-10.07223,0.656,-2.444,-9.58127,1.086,
-4.464419,-10.36718,0.06339918,-4.22704,-10.40601,-0.2771088,-4.225972,-10.42522,-0.3333374,-1.424,-10.60006,0.656,-1.934,-10.07328,0.656,-2.444,-9.580971,1.086,
-4.464409,-10.36744,0.0632702,-4.228404,-10.40784,-0.2807471,-4.226474,-10.42533,-0.3332292,-1.424,-10.60109,0.656,-1.934,-10.07432,0.656,-2.444,-9.580777,1.086,
-4.464097,-10.36737,0.06336211,-4.2251,-10.40502,-0.2838362,-4.226653,-10.42571,-0.3323761,-1.424,-10.6021,0.656,-1.934,-10.07533,0.656,-2.444,-9.580693,1.086,
-4.462964,-10.36734,0.06375574,-4.225432,-10.40184,-0.2881085,-4.226293,-10.42707,-0.3314067,-1.424,-10.60339,0.656,-1.934,-10.07664,0.656,-2.444,-9.58075,1.086,
-4.462801,-10.36736,0.06397282,-4.224207,-10.39955,-0.2954031,-4.22555,-10.4308,-0.32964,-1.424,-10.6043,0.656,-1.934,-10.07756,0.656,-2.444,-9.58092,1.086,
-4.463424,-10.36749,0.06356071,-4.225207,-10.39684,-0.2992746,-4.224633,-10.4306,-0.329589,-1.424,-10.60515,0.656,-1.934,-10.07843,0.656,-2.444,-9.581198,1.086,
-4.463384,-10.36748,0.0636432,-4.22535,-10.39375,-0.3024279,-4.224089,-10.43813,-0.3293568,-1.424,-10.60568,0.656,-1.934,-10.07898,0.656,-2.444,-9.581441,1.086,
-4.464502,-10.36762,0.06301282,-4.224762,-10.39218,-0.3075954,-4.223108,-10.43526,-0.3255478,-1.424,-10.60618,0.656,-1.934,-10.07949,0.656,-2.444,-9.581729,1.086,
-4.464418,-10.36759,0.06295036,-4.224959,-10.39179,-0.3079096,-4.222936,-10.43514,-0.3232294,-1.424,-10.60686,0.656,-1.934,-10.0802,0.656,-2.444,-9.582242,1.086,
-4.46523,-10.36749,0.06296264,-4.224712,-10.38997,-0.3110198,-4.222797,-10.43471,-0.3220745,-1.424,-10.60745,0.656,-1.934,-10.08082,0.656,-2.444,-9.582848,1.086,
-4.465573,-10.36741,0.0629357,-4.224864,-10.38957,-0.3091465,-4.222622,-10.4356,-0.3204838,-1.424,-10.60779,0.656,-1.934,-10.08118,0.656,-2.444,-9.5833,1.086,
-4.466584,-10.36758,0.06246768,-4.224352,-10.39098,-0.3075444,-4.222276,-10.43551,-0.3194019,-1.424,-10.60809,0.656,-1.934,-10.0815,0.656,-2.444,-9.583788,1.086,
-4.465893,-10.36741,0.06268238,-4.22483,-10.39238,-0.305473,-4.222876,-10.43528,-0.318909,-1.424,-10.60846,0.656,-1.934,-10.08189,0.656,-2.444,-9.584582,1.086,
-4.465919,-10.36736,0.06264614,-4.22506,-10.39318,-0.3034385,-4.223155,-10.43507,-0.3186246,-1.424,-10.60864,0.656,-1.934,-10.0821,0.656,-2.444,-9.58515,1.086,
-4.465491,-10.3673,0.06260572,-4.224812,-10.39188,-0.3055254,-4.223251,-10.43514,-0.3186916,-1.424,-10.60883,0.656,-1.934,-10.08232,0.656,-2.444,-9.58605,1.086,
-4.464866,-10.36728,0.06302367,-4.224898,-10.39313,-0.303589,-4.223407,-10.43584,-0.3170501,-1.424,-10.6089,0.656,-1.934,-10.08241,0.656,-2.444,-9.586679,1.086,
-4.464703,-10.36723,0.06313954,-4.225142,-10.39387,-0.3018655,-4.223517,-10.43592,-0.3167096,-1.424,-10.60892,0.656,-1.934,-10.08245,0.656,-2.444,-9.587328,1.086,
-4.464109,-10.36724,0.06319211,-4.225505,-10.39501,-0.2998241,-4.223629,-10.43593,-0.3170127,-1.424,-10.60885,0.656,-1.934,-10.08242,0.656,-2.444,-9.588331,1.086,
-4.464038,-10.36723,0.06322418,-4.225639,-10.39588,-0.298175,-4.223596,-10.43612,-0.3166891,-1.424,-10.60875,0.656,-1.934,-10.08234,0.656,-2.444,-9.589015,1.086,
-4.463218,-10.36717,0.06338631,-4.225817,-10.3968,-0.2966181,-4.223655,-10.43669,-0.3159233,-1.424,-10.60851,0.656,-1.934,-10.08213,0.656,-2.444,-9.590055,1.086,
-4.463127,-10.36716,0.06342326,-4.225945,-10.39771,-0.294839,-4.223676,-10.43695,-0.3156205,-1.424,-10.60802,0.656,-1.934,-10.08168,0.656,-2.444,-9.59145,1.086,
-4.463874,-10.36728,0.06338213,-4.226052,-10.39868,-0.2927369,-4.223501,-10.43676,-0.3158003,-1.424,-10.60753,0.656,-1.934,-10.08122,0.656,-2.444,-9.592487,1.086,
-4.463788,-10.36728,0.0633695,-4.226038,-10.39966,-0.2910889,-4.223349,-10.4368,-0.3160292,-1.424,-10.60716,0.656,-1.934,-10.08087,0.656,-2.444,-9.593169,1.086,
-4.463889,-10.36736,0.06321298,-4.226344,-10.40049,-0.2890579,-4.223513,-10.43687,-0.3156878,-1.424,-10.60652,0.656,-1.934,-10.08026,0.656,-2.444,-9.594169,1.086,
-4.464217,-10.36724,0.06325851,-4.226409,-10.4006,-0.2882196,-4.22367,-10.43766,-0.3140646,-1.424,-10.6058,0.656,-1.934,-10.07956,0.656,-2.444,-9.59513,1.086,
-4.465319,-10.36731,0.06294487,-4.226667,-10.40213,-0.2855164,-4.223619,-10.4376,-0.3143514,-1.424,-10.60527,0.656,-1.934,-10.07905,0.656,-2.444,-9.595744,1.086,
-4.465436,-10.36745,0.06280433,-4.226921,-10.40303,-0.2835885,-4.223649,-10.43733,-0.314489,-1.424,-10.60443,0.656,-1.934,-10.07823,0.656,-2.444,-9.596618,1.086,
-4.465435,-10.36745,0.06284259,-4.226952,-10.4033,-0.2827035,-4.22362,-10.43703,-0.3148948,-1.424,-10.60384,0.656,-1.934,-10.07765,0.656,-2.444,-9.597165,1.086,
-4.466286,-10.36766,0.06242953,-4.227113,-10.4039,-0.2819792,-4.223576,-10.43682,-0.3155626,-1.424,-10.6029,0.656,-1.934,-10.07672,0.656,-2.444,-9.597926,1.086,
-4.466113,-10.36775,0.06244062,-4.227298,-10.40457,-0.2803632,-4.223605,-10.43677,-0.3154312,-1.424,-10.60225,0.656,-1.934,-10.07608,0.656,-2.444,-9.59839,1.086,
-4.464244,-10.36739,0.06326054,-4.227399,-10.40532,-0.2788097,-4.223605,-10.43689,-0.3152779,-1.424,-10.60125,0.656,-1.934,-10.07509,0.656,-2.444,-9.599014,1.086,
